datacolumns 8
datarows 107
time	gaslat_r	gasmed_r	perbrev_r	perlong_r	perter_r	sol_r	tibant_r
3.068	-0.0432526232178	-0.0420890245156	-0.00583492715183	-0.00979299275883	0.0299145901898	-0.0420889442093	0.0414927459218
3.072	-0.0430455970218	-0.0418931156743	-0.00575764987064	-0.00970121806417	0.0301872734708	-0.0418234304206	0.0416143253893
3.076	-0.0428143091311	-0.0416736387725	-0.00567437036535	-0.00960338215396	0.0304718397564	-0.0415329672761	0.0417230936433
3.08	-0.0425558295774	-0.0414279011728	-0.00558295198032	-0.00949763526496	0.0307684447908	-0.0412140566229	0.0418200127094
3.084	-0.0422689855452	-0.0411547960894	-0.00548276563861	-0.00938356368978	0.0310750630926	-0.0408657724726	0.0419031134965
3.088	-0.0419545094705	-0.0408549735435	-0.00537450543323	-0.00926198218842	0.0313882365886	-0.0404896500918	0.0419684315517
3.092	-0.0416155071926	-0.040531339516	-0.00525986297145	-0.00913467401475	0.0317031268407	-0.0400899190168	0.0420115332309
3.096	-0.0412571930269	-0.0401888009448	-0.00514147622289	-0.00900428222422	0.03201446358	-0.0396730797424	0.0420277520623
3.1	-0.0408864925586	-0.0398339338845	-0.00502232133152	-0.0088737767492	0.0323168822227	-0.0392472306508	0.0420138048534
3.104	-0.0405114531038	-0.0394744091314	-0.00490560245404	-0.00874631693712	0.0326055233506	-0.0388214177833	0.0419677239231
3.108	-0.0401403753484	-0.0391181668736	-0.00479438631787	-0.00862490251686	0.0328764455628	-0.0384046636629	0.0418891245224
3.112	-0.0397811949939	-0.0387728185257	-0.00469143575165	-0.00851221451512	0.03312673642	-0.0380053526285	0.041779002193
3.116	-0.0394406670812	-0.0384448548558	-0.00459903116684	-0.00841043105403	0.0333547031093	-0.037630421142	0.0416391923207
3.12	-0.0391243321208	-0.0381396101217	-0.00451898111147	-0.00832125643947	0.0335594831179	-0.0372854023382	0.0414721225252
3.124	-0.0388361913852	-0.0378609464852	-0.00445255635478	-0.00824585685942	0.0337409434348	-0.036974132536	0.0412804498859
3.128	-0.0385790390025	-0.037611568763	-0.00440062863957	-0.00818500610244	0.0338992780335	-0.036699167035	0.0410668887037
3.132	-0.038354568256	-0.0373931194055	-0.0043637761405	-0.00813918153687	0.0340348681526	-0.0364619362795	0.0408338385883
3.136	-0.0381636717173	-0.0372064701523	-0.00434233975371	-0.00810863084584	0.0341480392724	-0.036263073644	0.0405835718188
3.14	-0.0380072218712	-0.0370524707389	-0.00433666505981	-0.00809362021733	0.0342386824107	-0.0361032681792	0.0403185511519
3.144	-0.0378857580523	-0.0369316356645	-0.00434714622086	-0.00809444541418	0.034306492246	-0.0359829539475	0.0400406743235
3.148	-0.037800133964	-0.0368447812823	-0.00437425181213	-0.00811149214155	0.0343506218801	-0.03590296943	0.0397523916242
3.152	-0.0377514689106	-0.0367929633954	-0.00441867910379	-0.00814535659524	0.034369768342	-0.0358645470557	0.0394559930388
3.156	-0.0377415223632	-0.0367778411242	-0.00448141512287	-0.00819691704912	0.0343619688397	-0.0358697136511	0.0391541583311
3.16	-0.0377733216072	-0.0368023039108	-0.00456361197069	-0.00826726570249	0.0343244012907	-0.0359219142676	0.0388519007427
3.164	-0.0378703237323	-0.0368894590857	-0.00466478993572	-0.00835736876483	0.034248334943	-0.0360451310432	0.0386025144162
3.168	-0.0380776006014	-0.0370838105746	-0.00478195308825	-0.00846745180482	0.0341220248314	-0.0362851801832	0.0385107093054
3.172	-0.0383334124109	-0.037323981418	-0.00492254641936	-0.00860003974179	0.0339599122377	-0.0365818018066	0.0384237251957
3.176	-0.038626470865	-0.0375986132124	-0.00508963691036	-0.00875704755045	0.0337589955259	-0.0369251076385	0.0383120467713
3.18	-0.0389527287392	-0.0379035207531	-0.00528568988146	-0.00894033765802	0.0335125595237	-0.0373127195075	0.0381659695521
3.184	-0.0393061223527	-0.0382325462877	-0.00551309334334	-0.00915160061417	0.0332125500249	-0.0377405322148	0.0379757311784
3.188	-0.039677190559	-0.0385762126313	-0.00577407764701	-0.00939220431869	0.032849698564	-0.0382013419037	0.037730206189
3.192	-0.0400518642815	-0.038920563717	-0.00607042806139	-0.00966287648286	0.0324138052741	-0.0386835679563	0.0374168824704
3.196	-0.040410785214	-0.0392465032416	-0.00640351749574	-0.00996367964776	0.0318936006504	-0.0391705873103	0.0370217791967
3.2	-0.0407280548143	-0.0395286228261	-0.00677378410918	-0.0102934751627	0.0312774990327	-0.0396392485282	0.0365301266359
3.204	-0.040970680123	-0.0397347134451	-0.00718028717836	-0.0106494742831	0.0305545050348	-0.0400590009233	0.0359273441771
3.208	-0.0410989325632	-0.0398261900216	-0.00762009283059	-0.0110266736828	0.0297157893711	-0.0403917171254	0.035200743679
3.212	-0.0410684839544	-0.039760243988	-0.00808783934322	-0.0114175169952	0.0287564847197	-0.0405931923381	0.0343415934819
3.216	-0.040835112991	-0.0394945375664	-0.00857485921866	-0.0118113183949	0.0276791520005	-0.0406168180049	0.0333488447262
3.22	-0.0403628632011	-0.0389951784711	-0.00906920349512	-0.0121946769889	0.0264964389777	-0.0404210472365	0.0322323215799
3.224	-0.0396370778024	-0.0382494820783	-0.00955472639639	-0.0125515462696	0.0252371803203	-0.039981313671	0.0310193134669
3.228	-0.0386769375336	-0.0372779275601	-0.0100133819928	-0.0128663392986	0.023945465975	-0.0393038045999	0.0297550484401
3.232	-0.0375513457075	-0.0361494046497	-0.0104248251682	-0.0131284639056	0.0226792708254	-0.0384468154201	0.0285194793817
3.236	-0.0363580288027	-0.0349603648792	-0.0107702199342	-0.0133376981351	0.0215014156386	-0.0375044224434	0.0274039657942
3.24	-0.03512833715	-0.0337408889856	-0.0110599618846	-0.0134963879194	0.0204321782061	-0.0364934893153	0.0263652041469
3.244	-0.033950866333	-0.032577160112	-0.0112938846957	-0.0136098542527	0.019504880725	-0.0354972200819	0.0254417849455
3.248	-0.0338352814169	-0.032463144777	-0.0113109757055	-0.0136236677845	0.0194168894783	-0.0354052662598	0.0253702566101
3.252	-0.0338645076231	-0.0324921000001	-0.0112995624627	-0.0136265630639	0.0194378911359	-0.035439626591	0.0254147431846
3.256	-0.0339059987428	-0.0325332163895	-0.0112832210767	-0.0136301404952	0.0194672185238	-0.0354879610407	0.0254763945011
3.26	-0.0339658668433	-0.0325925708209	-0.0112589800018	-0.0136345564595	0.0195085204088	-0.0355573842343	0.0255637391088
3.264	-0.0340507456112	-0.0326767762809	-0.0112231813494	-0.0136394049426	0.0195650829761	-0.0356553169857	0.0256847535726
3.268	-0.0341687807791	-0.0327939792468	-0.0111705641123	-0.0136434601412	0.0196400261556	-0.0357906311169	0.0258479357713
3.272	-0.0343670506805	-0.0329911112342	-0.0110746506022	-0.0136433476834	0.0197568071578	-0.0360157916702	0.0261097023606
3.276	-0.0346170097035	-0.0332400724033	-0.0109399015353	-0.013630919873	0.01988909523	-0.0362961392571	0.0264197872728
3.28	-0.0349090602869	-0.0335315305952	-0.0107619613911	-0.013598799149	0.0200245698305	-0.0366191523744	0.0267570905198
3.284	-0.0352341687702	-0.0338566538259	-0.0105359367947	-0.0135396990955	0.0201535433473	-0.0369734617373	0.027104629683
3.288	-0.0355769716914	-0.0342001877766	-0.0102624428216	-0.0134484183104	0.0202669270646	-0.0373415324617	0.0274429368952
3.292	-0.0359168180645	-0.0345414373419	-0.0099511635613	-0.0133247585406	0.0203583037362	-0.0377012378128	0.0277529568674
3.296	-0.0362316010871	-0.0348580891	-0.00962216751535	-0.0131759045167	0.0204255236898	-0.0380300839449	0.0280197962749
3.3	-0.0365008372433	-0.0351293378358	-0.00930536096872	-0.0130176537509	0.0204704094454	-0.0383082009762	0.0282338031894
3.304	-0.0367093292716	-0.035339641411	-0.00903474783953	-0.0128720866794	0.0204974691951	-0.0385216466509	0.0283911017681
3.308	-0.0368481541944	-0.0354797919377	-0.00884107855427	-0.0127623906085	0.0205118452591	-0.0386628613977	0.0284919522661
3.312	-0.0369147447184	-0.0355470517118	-0.00874408920326	-0.0127057796514	0.0205177196248	-0.0387303448429	0.0285392570531
3.316	-0.0369118190875	-0.0355440964193	-0.00874839459052	-0.0127083163435	0.0205174707238	-0.0387273849011	0.0285371916032
3.32	-0.0368464228858	-0.0354780440612	-0.00884352711425	-0.0127638063498	0.0205116706459	-0.0386611090034	0.0284907092365
3.324	-0.0367287542754	-0.0353592470563	-0.00900826582031	-0.012857355175	0.0204996343196	-0.0385414563912	0.028405391673
3.328	-0.0365711583141	-0.0352002466882	-0.00921661759044	-0.0129709356908	0.0204802508834	-0.0383803875135	0.0282876517826
3.332	-0.0363873440684	-0.0350149520302	-0.00944309772293	-0.0130881364144	0.0204528426312	-0.038191322314	0.028145121354
