datacolumns 35
datarows 179
time	addbrev_r	addlong_r	addmag1_r	addmag2_r	addmag3_r	bicfemlh_r	bicfemsh_r	gaslat_r	gasmed_r	gmax1_r	gmax2_r	gmax3_r	gmed1_r	gmed2_r	gmed3_r	gmin1_r	gmin2_r	gmin3_r	gra_r	illiacus_r	perbrev_r	perlong_r	perter_r	psoas_r	recfem_r	sar_r	semimem_r	semiten_r	sol_r	tfl_r	tibant_r	vasint_r	vaslat_r	vasmed_r
2.32	0.137607387245	0.206824843151	0.122791657697	0.206022604642	0.340829932542	0.449470591406	0.250113288522	0.448102540852	0.455549021136	0.205264223112	0.217496266154	0.255249386685	0.133036027215	0.133590477802	0.104485958336	0.0906321337121	0.0868836018727	0.0850590557925	0.45204493456	0.182399404534	0.224579090142	0.412924134619	0.200947599127	0.232745822944	0.366363589536	0.514597686726	0.426841718048	0.486100679972	0.28696322061	0.49491900303	0.323680093581	0.174020437271	0.191231623699	0.166389244124
2.324	0.137546099545	0.206902871513	0.122607767173	0.205789212869	0.340642706948	0.44955877213	0.250213011261	0.448462115121	0.455913776013	0.205076072676	0.217277977226	0.254855866335	0.133083043982	0.133481370816	0.104278416802	0.0907073086566	0.0869088682981	0.085003402599	0.452437259145	0.182602058318	0.225009697208	0.413327912183	0.201439651768	0.232924484479	0.36513994586	0.514923855282	0.427318098823	0.486766002605	0.286863593713	0.494861073038	0.323476673525	0.172655873272	0.190039891992	0.165097938251
2.328	0.137494387045	0.206971499894	0.122452428586	0.205576303066	0.340460877312	0.449605009011	0.250265214915	0.448816432419	0.456268614572	0.204890611399	0.217067859908	0.254497566009	0.133087143986	0.133365450773	0.104089469414	0.0907404930722	0.0869038149664	0.0849376373393	0.452770197276	0.182784594985	0.225397739102	0.413692823315	0.201872457195	0.233086007518	0.363986929093	0.515219764488	0.427725421327	0.487349085123	0.286791381651	0.494773943227	0.323278328582	0.171366198371	0.188930918128	0.163885422752
2.332	0.137450304732	0.207028469842	0.122323482961	0.205379978651	0.340279519963	0.449614850305	0.250279256615	0.44916294072	0.456610700346	0.204705661211	0.216863459633	0.254171057584	0.133045370866	0.133241699098	0.103919432545	0.09072920255	0.0868667129119	0.084861244491	0.45304305237	0.182948140394	0.225735316657	0.414011323396	0.202238399565	0.233231201307	0.362940592657	0.515496149825	0.428063950928	0.487848468704	0.286744758039	0.494662449787	0.323092371282	0.170190789884	0.187943351657	0.162789914955
2.336	0.13741311061	0.207073598749	0.122219549526	0.20519803384	0.340096307516	0.449594490674	0.250264202751	0.449498171234	0.456936475421	0.204519735798	0.216662965785	0.253873648097	0.132956978513	0.13310949355	0.103767818139	0.0906729844932	0.0867972014399	0.0847740068017	0.453258415506	0.183094056306	0.226016178413	0.414277385235	0.202532140555	0.233361231013	0.362017749335	0.515760941462	0.428335934214	0.4882652872	0.286721099797	0.494530758406	0.322925627047	0.169148355684	0.187094201374	0.161831577789
2.34	0.137381232143	0.207106362626	0.12213781353	0.20502757726	0.339908978282	0.449549400632	0.250228546628	0.449817748836	0.457241861575	0.204332152707	0.216465309696	0.253602102733	0.132823523635	0.132969099179	0.103634041763	0.0905735448322	0.0866966596869	0.084676636642	0.45341877403	0.183223956217	0.226237188754	0.414487893363	0.202752062606	0.233477398112	0.361227140182	0.516021061989	0.428543999446	0.488601177865	0.286717171579	0.494384232948	0.322783230447	0.168245816978	0.186382451264	0.161013838969
2.344	0.13735239905	0.207126103593	0.122074187107	0.204864627279	0.339714627253	0.449483485237	0.250180019062	0.450116870945	0.4575224008	0.204142114511	0.216269254067	0.253351856752	0.132647578427	0.132820841285	0.103516971064	0.0904336368232	0.0865672397538	0.0845700983541	0.453526246871	0.183340083202	0.22639581406	0.41464023691	0.202897820438	0.233581507301	0.360573629468	0.516283699095	0.428690195376	0.488857303311	0.286729260388	0.494229188485	0.322670091014	0.167484791525	0.185802498923	0.160335128997
2.348	0.137323747427	0.207131946051	0.122023489276	0.204705047767	0.339510982578	0.449399971437	0.25012543243	0.45039018686	0.457773451716	0.20394999842	0.216074647073	0.253118387318	0.132434380492	0.132666230288	0.10341557853	0.0902584432486	0.0864130640293	0.0844564563391	0.453583064404	0.183444668381	0.226492741035	0.414734777314	0.202973137338	0.233675279301	0.360053911705	0.516554191773	0.428777205479	0.48903568137	0.286752980946	0.494073139509	0.322589264781	0.166858394743	0.185341820326	0.159785769798
2.352	0.13729175479	0.207122175972	0.121979773037	0.204544899834	0.33929648895	0.449302030133	0.250070662706	0.450632504943	0.457990609146	0.203757834277	0.215882953906	0.252898181796	0.132191513508	0.132508310116	0.103329683292	0.0900551777327	0.0862400490019	0.0843390573662	0.45359096247	0.183539304975	0.226529639923	0.414772788342	0.202982876928	0.233759765898	0.35965779036	0.516835478358	0.428808491075	0.489139209432	0.286784143978	0.493924241451	0.322542805843	0.166353271556	0.184982740684	0.159350001605
2.356	0.137252982147	0.207095154611	0.12193722365	0.204380180553	0.339069400732	0.449191711431	0.250020599753	0.450839409041	0.458170398136	0.203567379652	0.215695357614	0.252687499062	0.131926104809	0.132349844023	0.103258949782	0.0898306421825	0.0860537485484	0.0842209861257	0.453551293426	0.183625663935	0.226510199402	0.414757483354	0.202933646738	0.233836101136	0.359377483577	0.517130383469	0.428786723498	0.489170074481	0.286819192804	0.493790167937	0.322530809356	0.165958269576	0.184710342598	0.159014336387
