datacolumns 17
datarows 1739
time	addmag_r	bicfemlh_r	gaslat_r	gasmed_r	gmax_r	gmed_r	gra_r	perlong_r	recfem_r	sar_r	semimem_r	sol_r	tfl_r	tibant_r	vaslat_r	vasmed_r
2.2085	0.005175	0.003604	0.009692	0.0073	0.006545	0.015196	0.006945	0.024944	0.009014	0.015192	0	0.011766	0.005235	0.287994	0.00231	0.001789
2.209	0.005202	0.003611	0.009642	0.007239	0.006584	0.015361	0.006892	0.024857	0.008985	0.015161	0	0.011657	0.005185	0.287026	0.002334	0.0018
2.2095	0.005232	0.003618	0.009593	0.007177	0.006623	0.015527	0.006839	0.024768	0.008956	0.015126	0	0.011548	0.005135	0.286017	0.002357	0.001811
2.21	0.005262	0.003625	0.009542	0.007116	0.006662	0.015695	0.006787	0.024675	0.008926	0.015089	0	0.011438	0.005087	0.284967	0.002381	0.001822
2.2105	0.005295	0.003633	0.009491	0.007054	0.006702	0.015865	0.006734	0.02458	0.008896	0.015048	0	0.011329	0.005039	0.283877	0.002406	0.001833
2.211	0.00533	0.00364	0.00944	0.006992	0.006742	0.016037	0.006682	0.024482	0.008864	0.015004	0	0.011219	0.004992	0.282746	0.00243	0.001845
2.2115	0.005367	0.003648	0.009388	0.006929	0.006783	0.01621	0.00663	0.024381	0.008832	0.014957	0	0.011109	0.004946	0.281576	0.002455	0.001858
2.212	0.005405	0.003656	0.009335	0.006867	0.006823	0.016385	0.006578	0.024278	0.008799	0.014907	0	0.010999	0.004901	0.280367	0.002479	0.00187
2.2125	0.005446	0.003665	0.009283	0.006805	0.006864	0.016562	0.006527	0.024171	0.008765	0.014853	0	0.010888	0.004857	0.279119	0.002505	0.001883
2.213	0.005489	0.003673	0.00923	0.006742	0.006905	0.016741	0.006475	0.024063	0.008731	0.014797	0	0.010778	0.004814	0.277834	0.00253	0.001896
2.2135	0.005534	0.003682	0.009176	0.00668	0.006947	0.016921	0.006425	0.023951	0.008695	0.014738	0	0.010668	0.004771	0.276512	0.002555	0.00191
2.214	0.005582	0.003691	0.009123	0.006617	0.006988	0.017102	0.006374	0.023837	0.008659	0.014675	0	0.010557	0.00473	0.275155	0.002581	0.001924
2.2145	0.005632	0.0037	0.009069	0.006555	0.00703	0.017285	0.006324	0.023721	0.008622	0.014609	0	0.010447	0.004689	0.273764	0.002607	0.001938
2.215	0.005684	0.00371	0.009014	0.006493	0.007072	0.017469	0.006274	0.023602	0.008583	0.014541	0	0.010337	0.004649	0.27234	0.002633	0.001953
2.2155	0.005739	0.00372	0.00896	0.006431	0.007113	0.017655	0.006225	0.023481	0.008545	0.014469	0	0.010227	0.00461	0.270884	0.002659	0.001968
2.216	0.005796	0.003731	0.008906	0.006369	0.007155	0.017841	0.006176	0.023357	0.008505	0.014394	0	0.010118	0.004572	0.269397	0.002686	0.001983
2.2165	0.005856	0.003742	0.008851	0.006308	0.007197	0.018029	0.006127	0.023232	0.008464	0.014317	0	0.010009	0.004535	0.267881	0.002712	0.001999
2.217	0.005919	0.003753	0.008796	0.006246	0.007239	0.018218	0.006079	0.023105	0.008422	0.014237	0	0.0099	0.004499	0.266336	0.002739	0.002015
2.2175	0.005985	0.003764	0.008742	0.006185	0.007281	0.018408	0.006031	0.022975	0.00838	0.014153	0	0.009792	0.004463	0.264764	0.002766	0.002031
2.218	0.006053	0.003777	0.008687	0.006124	0.007323	0.018599	0.005984	0.022844	0.008337	0.014067	0	0.009684	0.004429	0.263165	0.002793	0.002048
2.2185	0.006124	0.003789	0.008632	0.006064	0.007364	0.018791	0.005937	0.022712	0.008293	0.013979	0	0.009577	0.004395	0.261539	0.00282	0.002065
2.219	0.006198	0.003802	0.008578	0.006004	0.007406	0.018983	0.00589	0.022578	0.008249	0.013887	0	0.00947	0.004362	0.259889	0.002847	0.002082
2.2195	0.006276	0.003816	0.008523	0.005944	0.007447	0.019177	0.005844	0.022442	0.008203	0.013793	0	0.009364	0.00433	0.258214	0.002874	0.0021
2.22	0.006356	0.00383	0.008468	0.005885	0.007488	0.019371	0.005799	0.022305	0.008157	0.013697	0	0.009259	0.004299	0.256516	0.002902	0.002118
2.2205	0.00644	0.003845	0.008414	0.005826	0.007529	0.019566	0.005754	0.022166	0.008111	0.013598	0	0.009154	0.004268	0.254794	0.002929	0.002137
2.221	0.006527	0.00386	0.008359	0.005768	0.00757	0.019761	0.005709	0.022027	0.008064	0.013497	0	0.00905	0.004239	0.25305	0.002957	0.002155
2.2215	0.006618	0.003876	0.008305	0.00571	0.00761	0.019957	0.005665	0.021886	0.008016	0.013393	0	0.008947	0.00421	0.251284	0.002985	0.002175
2.222	0.006712	0.003893	0.00825	0.005652	0.00765	0.020154	0.005622	0.021744	0.007968	0.013288	0	0.008844	0.004182	0.249497	0.003012	0.002194
2.2225	0.006809	0.00391	0.008196	0.005595	0.007689	0.02035	0.005579	0.021601	0.007919	0.01318	0	0.008743	0.004155	0.247689	0.00304	0.002214
