datacolumns 35
datarows 163
time	addbrev_r	addlong_r	addmag1_r	addmag2_r	addmag3_r	bicfemlh_r	bicfemsh_r	gaslat_r	gasmed_r	gmax1_r	gmax2_r	gmax3_r	gmed1_r	gmed2_r	gmed3_r	gmin1_r	gmin2_r	gmin3_r	gra_r	illiacus_r	perbrev_r	perlong_r	perter_r	psoas_r	recfem_r	sar_r	semimem_r	semiten_r	sol_r	tfl_r	tibant_r	vasint_r	vaslat_r	vasmed_r
2	0.140967574689	0.211763078535	0.125804922033	0.20887924684	0.344157748352	0.449857175358	0.250272586674	0.447874809742	0.455271939307	0.20366735737	0.215735292846	0.254988602968	0.13263710229	0.13170618371	0.101784922391	0.0903905050962	0.0859556280239	0.0832772077241	0.458421001818	0.183726106742	0.224843709356	0.413017696883	0.202659012243	0.234349986689	0.361957892031	0.51362293486	0.428673770788	0.489049850088	0.28521323739	0.492784639152	0.324766662377	0.16951674508	0.187391191576	0.162168703096
2.004	0.140985116018	0.211943196751	0.125710948088	0.208698985908	0.34400710982	0.449747190257	0.250228135831	0.448299819603	0.455706332894	0.203399010201	0.215437980931	0.254567170628	0.132576995473	0.13150210069	0.10150064706	0.0903708939359	0.0858865127092	0.0831356848503	0.458797545224	0.183961277907	0.225384126328	0.413533194535	0.203209764593	0.234566923644	0.360862049373	0.513935730671	0.42896566113	0.489530236358	0.285187926075	0.492670963927	0.324425842405	0.168237948154	0.186376353414	0.161006766316
2.008	0.14102285421	0.212106728623	0.125673157942	0.208556270793	0.343862589299	0.449626869865	0.250154699444	0.448706314134	0.456114158606	0.203123456698	0.215145436213	0.254209229255	0.132425929984	0.131278303683	0.1012462559	0.0902637840385	0.0857524205371	0.0829695792391	0.459105024366	0.184159809314	0.225829269891	0.41395931609	0.203646405001	0.234752975384	0.359949426953	0.514225109176	0.429183488611	0.489915388334	0.285192678762	0.492495201382	0.324124406019	0.167173997093	0.185571898671	0.160061401676
2.012	0.141079131023	0.212254741337	0.125687316337	0.208446229957	0.343720481317	0.449503797055	0.250065925326	0.449086302808	0.456487976938	0.202837718806	0.214854108083	0.253907922196	0.132185545251	0.131033641381	0.101018958521	0.0900713695302	0.0855547567958	0.0827789155571	0.459348576317	0.184325692733	0.226175088087	0.41429219837	0.203966280595	0.234911609755	0.359214849401	0.514503662355	0.429330374642	0.49020689011	0.285222315644	0.492265598436	0.32387057992	0.166313568198	0.184955017966	0.159316051123
2.016	0.141150914381	0.212387792781	0.125746900552	0.208362888503	0.343577232792	0.449383202681	0.249973934863	0.449431356579	0.45682031586	0.202540468507	0.214562122566	0.253655721937	0.131860850618	0.130768246179	0.10081595237	0.0897990107904	0.0852975239952	0.0825651242241	0.459532901807	0.184463329319	0.226420981878	0.414531170989	0.20417102861	0.235046534485	0.358640257868	0.514782380263	0.429408798032	0.490405761962	0.285271487076	0.491993021169	0.323669962904	0.165630388506	0.184490188927	0.158739454287
2.02	0.141233064951	0.212503798613	0.125843024274	0.208300315841	0.343430667013	0.449270865081	0.249889014067	0.449733438549	0.457104548104	0.202235265649	0.214272518508	0.253447976972	0.131462603681	0.130486432493	0.100637343441	0.0894570400894	0.0849893347264	0.0823332308258	0.459661661365	0.184575408115	0.226570797659	0.414679698016	0.204267501859	0.235159657712	0.358212856459	0.515066677449	0.429423942494	0.490516110996	0.285334916998	0.491690239479	0.323524536794	0.165105226974	0.184149483911	0.158306946761
2.024	0.141319310081	0.212599609369	0.125965225895	0.208252251807	0.343279144975	0.449170906099	0.249819560534	0.449985802419	0.45733571639	0.201928060335	0.213990553849	0.253280643761	0.131005124704	0.130194643549	0.100484236747	0.089058921746	0.0846415329777	0.0820901032166	0.459737420603	0.184664154714	0.226632473556	0.41474513206	0.204266469813	0.235252330043	0.357926613854	0.51535919736	0.429380814991	0.490541935177	0.285408494295	0.491372074967	0.323432139804	0.164726114321	0.183913095126	0.158001193179
2.028	0.141402172156	0.212669243452	0.12610260202	0.208212934059	0.343121347505	0.449088163662	0.249771945902	0.45018146609	0.457508443072	0.201627942203	0.213724699647	0.25315285187	0.130504419395	0.129901970416	0.100360717582	0.0886192765221	0.084267002087	0.0818445804984	0.459760324239	0.184729603347	0.226612863092	0.414733632434	0.204178819326	0.235323751498	0.357777815894	0.515658633445	0.429285804728	0.49048878459	0.285487448937	0.49105234155	0.323391347837	0.164486180816	0.183767792756	0.157810704019
2.032	0.141473827937	0.212705590676	0.126244195426	0.208177396561	0.342956879413	0.449026976619	0.249750320597	0.450315663192	0.45761969674	0.201346269025	0.213485444011	0.253065590577	0.129978736014	0.129619536552	0.100272412146	0.0881544665748	0.0838802877773	0.0816069229043	0.459729223745	0.184770532301	0.226521743789	0.414654209047	0.204017495221	0.235371908385	0.357763481901	0.515960153899	0.429145954952	0.49036312039	0.285568572511	0.490744611465	0.323397381323	0.16438175843	0.18370561822	0.157728562948
2.036	0.141521803164	0.212700739572	0.126370286338	0.208129525066	0.342775117922	0.448977486271	0.249754717961	0.45037922805	0.457661755872	0.201088012146	0.213275319715	0.253003831979	0.129447956652	0.129355550772	0.100218895786	0.087683402291	0.0834971668299	0.081386292181	0.45963644116	0.184792408852	0.226368185034	0.414514292595	0.203803006427	0.235400318159	0.357881880195	0.516271360567	0.428959995255	0.490163424773	0.285639286006	0.490472375386	0.323452297777	0.164402777914	0.183718081272	0.157745059501
2.04	0.141540190477	0.212646980977	0.126473983328	0.208068406465	0.342578265403	0.448944428347	0.249785044604	0.450369962579	0.457633733596	0.200866453626	0.213106555262	0.252973830356	0.128928829084	0.129122405008	0.100208397276	0.0872204021235	0.0831308659704	0.0811929888603	0.459478928322	0.184790948413	0.226161290499	0.414322321624	0.203546453078	0.235404336281	0.358128987465	0.516581200186	0.428735468319	0.489897113304	0.285698052607	0.490243458692	0.323550594317	0.164550759293	0.183806567761	0.157861736696
2.044	0.141526297062	0.212539615305	0.126552607764	0.207996945323	0.342371706696	0.448932084352	0.249839283187	0.450286014951	0.457534935672	0.20069381275	0.212990387365	0.252984003998	0.128435755228	0.128930818499	0.100247923142	0.0867774401678	0.082792260142	0.0810352853236	0.459255738626	0.184761367187	0.225909769479	0.414086360746	0.203258372067	0.235379210243	0.358501114274	0.51687583332	0.428479248194	0.489571300562	0.285743458738	0.490061725362	0.323687047613	0.164829964005	0.183977028863	0.158084379355
2.048	0.141507485642	0.212403121997	0.126641041904	0.207965062582	0.342210421969	0.448972142049	0.249913220354	0.450123170905	0.457363982874	0.200593843593	0.212950881345	0.253082435166	0.12798999856	0.128793646749	0.100342983112	0.0863699063055	0.0824921766548	0.0809176466033	0.4590118361	0.184687714988	0.22563632995	0.413827611349	0.202965253377	0.235313310003	0.358968931064	0.517090151118	0.428227544482	0.489229089347	0.285771309625	0.489897640149	0.323849258218	0.165247070754	0.184240018408	0.158422774166
2.052	0.141500676429	0.212255862423	0.126758428898	0.207998944671	0.342123927636	0.449072402004	0.249999597785	0.449877782666	0.457118859185	0.20057345964	0.212994567868	0.253287760691	0.127603035705	0.128713337017	0.100488969528	0.0860065823594	0.0822351513661	0.0808387461872	0.458772303307	0.184565188216	0.225357082256	0.41356078602	0.202688878899	0.235204005836	0.35951919552	0.517191239166	0.427994909491	0.488889686795	0.285774626044	0.489736823216	0.324031553928	0.165806557151	0.184607786981	0.158886706823
2.056	0.141465561147	0.212060620293	0.126852197506	0.20803553932	0.34204783252	0.449185414636	0.250087744432	0.449547097563	0.456793885154	0.20061798387	0.213102995487	0.253542138479	0.127276070318	0.128689535389	0.100683859129	0.0856921323047	0.0820275695942	0.0808052856908	0.45847433504	0.184410141928	0.225055929649	0.413269166882	0.202425061986	0.235061579565	0.360175740586	0.517238789768	0.427745427645	0.488512481557	0.285739493547	0.489624698956	0.324254626536	0.166501162659	0.185086660605	0.159476861756
2.06	0.141394231486	0.211813050406	0.126909782446	0.20805924965	0.34196719973	0.449290514933	0.250168013345	0.449129106433	0.456385912642	0.20072044871	0.213266912731	0.253825508718	0.127011468343	0.128720197352	0.100922331823	0.0854299243183	0.0818716676161	0.080817279848	0.458103992102	0.184229908591	0.224730476884	0.412949431925	0.202179948397	0.234891727415	0.360947970582	0.517246696872	0.427468032432	0.488087268896	0.285655589005	0.489572982199	0.324527586209	0.16733223356	0.185688820279	0.160200493028
2.064	0.141286019693	0.211516141427	0.126927263116	0.208066357569	0.341880319131	0.449375962098	0.250231310545	0.448622440699	0.455893051347	0.200877773951	0.213480976094	0.254127827216	0.126816104706	0.128805249179	0.101199047017	0.0852267228853	0.0817717525916	0.0808750683608	0.457660330462	0.1840290262	0.224384227837	0.412603928315	0.201964967728	0.234698367945	0.361837197043	0.517214785289	0.427162059929	0.487616306587	0.285512816539	0.489585292597	0.324855552595	0.168299688108	0.186424251087	0.161062287798
2.068	0.141140337352	0.211173571045	0.126900635167	0.20805132386	0.341782951474	0.449429352358	0.250269972346	0.448029749816	0.4553171531	0.201083388591	0.213736604566	0.254436090394	0.126692597976	0.128941710188	0.10150707679	0.0850858081494	0.0817291251558	0.0809769224725	0.457142697153	0.183813658101	0.22401995336	0.412234687446	0.201787112217	0.23448694398	0.362829837175	0.517148052358	0.426825316933	0.48710023349	0.285305210784	0.489664242039	0.325241163076	0.169384565476	0.187284226443	0.162047536587
2.072	0.140955035605	0.210788620693	0.126823203788	0.208004519346	0.341666677668	0.44943704115	0.250278379005	0.44735444044	0.454660402295	0.201327698165	0.214022032536	0.254732165231	0.12664179654	0.12912477703	0.101837893551	0.0850093441595	0.0817440679251	0.0811202370527	0.456550015709	0.183592387989	0.223636919707	0.411840389077	0.20164965571	0.234264951096	0.363897844458	0.517058215991	0.426454546419	0.486538563747	0.285026975252	0.489814333962	0.32568910519	0.170548682531	0.188240868355	0.163121876871
2.076	0.140729206161	0.210365029657	0.126690378937	0.207919159291	0.341525846738	0.449391270583	0.250253615872	0.446603793117	0.453929187178	0.201602615534	0.214327451156	0.255001910548	0.126664439568	0.129350340919	0.102184222228	0.0849991490582	0.0818167254152	0.0813026740806	0.455885012158	0.183372285626	0.223237591791	0.411423215364	0.201554944141	0.234038659436	0.365012516793	0.516954281309	0.426051225042	0.485935880583	0.284676966193	0.490036762569	0.326198495291	0.171755104805	0.189263625948	0.164250418248
2.08	0.140461507201	0.209905948414	0.126497298168	0.207787538735	0.341353457559	0.449286380072	0.250195534761	0.445789199699	0.453133894573	0.201899157276	0.21464256849	0.25523091909	0.126758978708	0.12961329242	0.102538893596	0.0850550709822	0.0819457650408	0.0815212312476	0.455151054728	0.183160643793	0.222823668739	0.410985078189	0.201500382088	0.233814534599	0.366132955535	0.516848226317	0.425617128063	0.485296678739	0.284259103843	0.49033248191	0.326765162356	0.172949123202	0.190294333607	0.16537467887
2.084	0.14015042612	0.209412998889	0.126240040671	0.207603065168	0.341143025303	0.44912103327	0.25010639633	0.444925657245	0.452288543157	0.202209673603	0.21495914798	0.255408216582	0.126922083614	0.129908877094	0.10289665787	0.0851751139756	0.0821287714902	0.081773027813	0.454352059381	0.182963045584	0.222396805014	0.410528303504	0.20147932489	0.233597504375	0.36723173417	0.516751365856	0.425155974885	0.484627009536	0.283782310285	0.49070055337	0.327381282214	0.174095759408	0.191298001884	0.166460790563
2.088	0.139794233077	0.208885924597	0.125915716756	0.207361090577	0.340889690295	0.448898142744	0.24999010242	0.444032443656	0.451411688167	0.202529191453	0.215272270144	0.25552751489	0.127150333532	0.130233857289	0.10325482197	0.0853568230855	0.0823634359121	0.0820561258335	0.453491791424	0.182782610177	0.221960924962	0.410057977394	0.201482534436	0.23339024733	0.36829907055	0.516672052873	0.424673407584	0.483934291025	0.283261623485	0.491138693019	0.328033200718	0.175183799791	0.192264342849	0.16749749509
2.092	0.139391919682	0.208323944353	0.12552356034	0.207058864704	0.340589642965	0.448622630638	0.249851314473	0.443130483885	0.450523496264	0.202853220501	0.21557835907	0.255586018755	0.127437000401	0.130584212945	0.103611868383	0.0855945332875	0.0826450829779	0.0823676565576	0.452573995173	0.182620870929	0.221518952678	0.409578537243	0.201497404747	0.233194128541	0.369330529632	0.516617640152	0.424174362729	0.48322463903	0.28271547518	0.491642348886	0.328705633991	0.176208345573	0.19318788827	0.168479247569
2.096	0.138941564022	0.207723314925	0.125063292155	0.206695208627	0.340240277193	0.448301828164	0.249694481229	0.442241806437	0.449645343304	0.203180619313	0.215877709924	0.255585757646	0.127775808511	0.130958127664	0.103969524527	0.0858825382207	0.0829696404861	0.082706241399	0.451599774347	0.182476460086	0.22107413405	0.409095027533	0.201509536605	0.233007769238	0.370325401963	0.516591507813	0.423664153303	0.482503776309	0.282165405197	0.492206094789	0.329381129358	0.177170681826	0.194068275182	0.169406316485
2.1	0.138444502906	0.207083704966	0.124538643702	0.206273414551	0.339843531002	0.447943433148	0.249523324869	0.44138845246	0.448799033485	0.203510253506	0.216170975563	0.255531955041	0.128159718288	0.131352817276	0.104328517316	0.0862142758844	0.0833319130568	0.0830692026221	0.450573428903	0.182347301231	0.220632783574	0.408615649644	0.201506686707	0.232829526103	0.371285656526	0.5165930632	0.423147333153	0.481776558981	0.281634465903	0.492822358094	0.330039462922	0.178076004912	0.194908584419	0.170282781171
2.104	0.137908281469	0.206408781406	0.123962727262	0.20580816294	0.339412276121	0.447561574635	0.249339868939	0.440589533949	0.448003589194	0.203845100202	0.216464002712	0.255442253387	0.12858095988	0.131766514886	0.104691729489	0.0865816353911	0.0837253963156	0.0834532958698	0.449505486399	0.182226414281	0.220200690073	0.408148081151	0.201477111749	0.232653976685	0.37221153523	0.516608188755	0.422632931055	0.481052894271	0.281145001926	0.493474471579	0.330661522053	0.178935089121	0.195717244277	0.171118271992
2.108	0.137450951885	0.205804519852	0.123489541444	0.205479592609	0.339126620907	0.447261731012	0.24913803683	0.439855294022	0.447273595165	0.204219266596	0.216804815886	0.255477161321	0.129030770385	0.13219338558	0.105056085779	0.0869668737153	0.0841265882084	0.0838336776016	0.448552064419	0.182063182198	0.219814981665	0.407731119074	0.201437207873	0.232448199649	0.37304185198	0.516451953626	0.422213225498	0.480444217623	0.280722314039	0.494023267018	0.33120590945	0.179787407735	0.196530644088	0.171950712067
2.112	0.137000420349	0.205203655669	0.123028126598	0.205175971065	0.338870816179	0.446977353049	0.248921733027	0.439203571686	0.446623621296	0.20460735358	0.217161836787	0.255540028581	0.129497899459	0.132630433799	0.105425108153	0.0873660473586	0.0845387592021	0.084220513035	0.447612337899	0.181887651014	0.219457026257	0.407347902958	0.201359743747	0.232231636409	0.373831009945	0.516246063396	0.421822678141	0.479871506453	0.280379675987	0.494548757037	0.331676059379	0.180622751836	0.197338153203	0.172769654204
2.116	0.136536206841	0.204586779943	0.122553514141	0.204864508913	0.3386095864	0.446687476211	0.248692492561	0.438647106734	0.446065416823	0.204999186545	0.217523727386	0.255602315218	0.129972668683	0.133073447889	0.105799064146	0.087772301473	0.0849581798294	0.0846139302992	0.446656220365	0.181708992813	0.219123796552	0.406996758269	0.20123302481	0.232010457393	0.374600724828	0.516029905788	0.421438036097	0.479306848345	0.280129698098	0.495072486369	0.332065624532	0.181442111806	0.198138846792	0.173575310315
2.12	0.13606317177	0.203957831561	0.122073070681	0.204550649245	0.338346381622	0.446392289214	0.248449720217	0.4381940465	0.445607287707	0.205392277552	0.217889175818	0.255668559149	0.130445991416	0.133517846656	0.10617711058	0.0881772181999	0.0853777462517	0.0850094314487	0.445686998217	0.181526148165	0.21881939588	0.406682861014	0.201053877505	0.23178431518	0.375357667191	0.515802770288	0.421055620947	0.478746166775	0.279982954299	0.495587543295	0.332364848898	0.182252719063	0.198938188313	0.174374175977
2.124	0.135588594785	0.203324100673	0.121596281403	0.204241672917	0.338086659236	0.446091952661	0.248192841247	0.437850133056	0.445255373445	0.205783156672	0.218255655454	0.255743014535	0.130908721089	0.133958011375	0.106556714064	0.0885723798612	0.0857898799234	0.0854014648315	0.444711607428	0.18133888062	0.218549043528	0.406412239298	0.200822705096	0.231553888122	0.37610645025	0.51556340301	0.420672448798	0.478186662193	0.279946826818	0.496085844964	0.332565216967	0.183059734	0.199740009057	0.175170865023
2.128	0.135117646113	0.202691673398	0.121129249237	0.203940429174	0.337831481849	0.445783881243	0.247921865062	0.437617258775	0.445011937448	0.206166688265	0.218618397163	0.255824844937	0.131351771886	0.134387804749	0.10693440026	0.0889497364945	0.0861872825615	0.0857845012975	0.44373481893	0.181149021213	0.21831610717	0.406188646419	0.20054202566	0.231321513322	0.376851686995	0.515316176699	0.420283630341	0.477623486319	0.280023542888	0.496562576903	0.332662705817	0.183865296612	0.200545387296	0.175967107304
2.132	0.134655425236	0.202067385193	0.120677199163	0.203648436107	0.337580769447	0.445464952381	0.247637626424	0.437495342923	0.444877373713	0.206536784812	0.218971312154	0.255910828734	0.131766494244	0.134800651772	0.107305619548	0.0893017874311	0.0865628987511	0.086152773123	0.442762365651	0.18095966562	0.218124004828	0.406015593125	0.200216686955	0.231090684343	0.377596332287	0.515067857465	0.419884518807	0.477052295009	0.280212112194	0.497014144012	0.332655230225	0.184668647105	0.201352632165	0.176761826066
2.136	0.134206779189	0.201458332873	0.120244481048	0.203366135684	0.337333554659	0.445132274346	0.24734192011	0.437482335776	0.444850240631	0.206886997186	0.219307671863	0.255996167763	0.132144937294	0.135189981343	0.107665283936	0.0896217529969	0.0869101601347	0.0865006057376	0.441800796167	0.18077470604	0.217976420797	0.405896554053	0.199853856946	0.230865603051	0.378341423768	0.514826886643	0.419471320588	0.476469844006	0.280508452982	0.497437967812	0.332542481377	0.18546641516	0.202157495334	0.177551404277
