datacolumns 17
datarows 931
time	addmag_r	bicfemlh_r	gaslat_r	gasmed_r	gmax_r	gmed_r	gra_r	perlong_r	recfem_r	sar_r	semimem_r	sol_r	tfl_r	tibant_r	vaslat_r	vasmed_r
3.034	0.152343	0.024246	0.016006	0.023972	0.019559	0.028893	0.158743	0.033494	0.015857	0.02939	0.057512	0.009944	0.062459	0.207148	0.003984	0.003505
3.0345	0.151636	0.024443	0.01592	0.023775	0.019595	0.028807	0.157466	0.033361	0.015597	0.028948	0.058067	0.009922	0.061153	0.206114	0.003948	0.003482
3.035	0.150935	0.024644	0.015833	0.023575	0.019636	0.028722	0.156221	0.033224	0.015342	0.028517	0.058625	0.009899	0.059863	0.205071	0.003912	0.003459
3.0355	0.150238	0.024848	0.015745	0.023371	0.019685	0.028637	0.155009	0.033084	0.015091	0.028097	0.059186	0.009875	0.058591	0.204017	0.003877	0.003436
3.036	0.149545	0.025057	0.015655	0.023165	0.019739	0.028553	0.153828	0.032941	0.014844	0.027687	0.059748	0.009851	0.057334	0.202953	0.003842	0.003413
3.0365	0.148857	0.025268	0.015565	0.022957	0.0198	0.02847	0.152679	0.032795	0.014601	0.027288	0.060311	0.009826	0.056094	0.201878	0.003808	0.003391
3.037	0.148172	0.025483	0.015473	0.022745	0.019868	0.028388	0.151561	0.032646	0.014363	0.026899	0.060876	0.009799	0.054871	0.200791	0.003773	0.003369
3.0375	0.147492	0.025702	0.01538	0.022532	0.019942	0.028307	0.150474	0.032494	0.014129	0.02652	0.061441	0.009772	0.053665	0.199692	0.00374	0.003348
3.038	0.146815	0.025923	0.015285	0.022316	0.020022	0.028227	0.149417	0.032339	0.0139	0.026152	0.062005	0.009745	0.052475	0.19858	0.003706	0.003327
3.0385	0.146141	0.026148	0.01519	0.022098	0.020109	0.028149	0.14839	0.032181	0.013674	0.025793	0.062569	0.009716	0.051302	0.197457	0.003673	0.003306
3.039	0.14547	0.026375	0.015094	0.021878	0.020203	0.028071	0.147392	0.03202	0.013453	0.025444	0.063133	0.009687	0.050145	0.19632	0.00364	0.003286
3.0395	0.144802	0.026606	0.014996	0.021656	0.020303	0.027996	0.146423	0.031857	0.013236	0.025105	0.063694	0.009656	0.049006	0.195171	0.003608	0.003265
3.04	0.144136	0.026838	0.014898	0.021432	0.020409	0.027921	0.145483	0.031691	0.013024	0.024775	0.064254	0.009625	0.047883	0.19401	0.003575	0.003246
3.0405	0.143473	0.027074	0.014799	0.021206	0.020523	0.027848	0.14457	0.031522	0.012815	0.024455	0.064811	0.009593	0.046776	0.192837	0.003544	0.003226
3.041	0.142812	0.027311	0.014698	0.020979	0.020643	0.027777	0.143686	0.031351	0.012611	0.024144	0.065364	0.00956	0.045687	0.191651	0.003512	0.003207
3.0415	0.142152	0.027551	0.014597	0.020751	0.020769	0.027707	0.142828	0.031176	0.012411	0.023842	0.065914	0.009527	0.044613	0.190454	0.003481	0.003189
3.042	0.141494	0.027793	0.014495	0.020521	0.020902	0.02764	0.141997	0.031	0.012215	0.023549	0.066459	0.009492	0.043557	0.189245	0.003451	0.00317
3.0425	0.140837	0.028037	0.014393	0.02029	0.021042	0.027573	0.141191	0.030821	0.012023	0.023264	0.067	0.009457	0.042517	0.188026	0.00342	0.003152
3.043	0.140181	0.028283	0.014289	0.020058	0.021188	0.027509	0.140411	0.030639	0.011836	0.022988	0.067534	0.009421	0.041493	0.186796	0.00339	0.003135
3.0435	0.139527	0.02853	0.014185	0.019825	0.021341	0.027447	0.139656	0.030455	0.011652	0.022721	0.068063	0.009384	0.040486	0.185557	0.003361	0.003117
3.044	0.138873	0.028779	0.01408	0.019591	0.0215	0.027386	0.138925	0.030268	0.011473	0.022461	0.068584	0.009347	0.039495	0.184308	0.003331	0.0031
3.0445	0.13822	0.029029	0.013975	0.019356	0.021666	0.027328	0.138218	0.03008	0.011297	0.02221	0.069098	0.009309	0.038521	0.183051	0.003303	0.003084
3.045	0.137568	0.02928	0.01387	0.019121	0.021839	0.027272	0.137535	0.029889	0.011126	0.021966	0.069603	0.00927	0.037562	0.181785	0.003274	0.003067
3.0455	0.136917	0.029532	0.013764	0.018885	0.022017	0.027218	0.136874	0.029696	0.010959	0.02173	0.070099	0.00923	0.03662	0.180513	0.003246	0.003051
3.046	0.136267	0.029785	0.013657	0.018648	0.022202	0.027167	0.136236	0.029501	0.010795	0.021502	0.070586	0.00919	0.035694	0.179233	0.003218	0.003036
3.0465	0.135618	0.030038	0.01355	0.018411	0.022394	0.027118	0.135619	0.029304	0.010636	0.021281	0.071063	0.009149	0.034784	0.177948	0.00319	0.003021
3.047	0.13497	0.030292	0.013443	0.018173	0.022592	0.027071	0.135024	0.029105	0.01048	0.021067	0.071528	0.009108	0.033889	0.176657	0.003163	0.003006
3.0475	0.134324	0.030546	0.013336	0.017936	0.022796	0.027028	0.134449	0.028905	0.010329	0.02086	0.071982	0.009066	0.033011	0.175362	0.003136	0.002991
3.048	0.133678	0.030799	0.013229	0.017698	0.023006	0.026986	0.133894	0.028703	0.010181	0.02066	0.072424	0.009023	0.032148	0.174062	0.003109	0.002977
3.0485	0.133034	0.031052	0.013121	0.01746	0.023223	0.026948	0.133359	0.028499	0.010037	0.020466	0.072853	0.00898	0.0313	0.172759	0.003083	0.002963
3.049	0.132391	0.031305	0.013014	0.017222	0.023446	0.026912	0.132843	0.028294	0.009896	0.020279	0.073269	0.008936	0.030468	0.171453	0.003057	0.002949
3.0495	0.131749	0.031557	0.012906	0.016984	0.023675	0.026879	0.132345	0.028088	0.00976	0.020098	0.073671	0.008892	0.029651	0.170145	0.003032	0.002935
3.05	0.131109	0.031807	0.012799	0.016747	0.023909	0.02685	0.131864	0.027881	0.009627	0.019923	0.074059	0.008848	0.028849	0.168836	0.003006	0.002922
3.0505	0.13047	0.032057	0.012691	0.01651	0.02415	0.026823	0.1314	0.027673	0.009498	0.019754	0.074432	0.008802	0.028063	0.167526	0.002981	0.00291
3.051	0.129834	0.032305	0.012584	0.016273	0.024397	0.026799	0.130952	0.027465	0.009372	0.019591	0.07479	0.008757	0.027291	0.166217	0.002956	0.002897
3.0515	0.1292	0.032551	0.012477	0.016036	0.024649	0.026778	0.13052	0.027255	0.00925	0.019433	0.075133	0.008711	0.026534	0.164909	0.002932	0.002885
3.052	0.128569	0.032795	0.01237	0.0158	0.024908	0.026761	0.130103	0.027045	0.009132	0.01928	0.07546	0.008665	0.025791	0.163602	0.002908	0.002873
3.0525	0.12794	0.033037	0.012263	0.015565	0.025172	0.026747	0.1297	0.026835	0.009017	0.019133	0.07577	0.008618	0.025063	0.162299	0.002884	0.002861
3.053	0.127315	0.033277	0.012156	0.01533	0.025441	0.026736	0.129311	0.026625	0.008905	0.018991	0.076065	0.00857	0.024349	0.160999	0.00286	0.00285
3.0535	0.126692	0.033514	0.01205	0.015096	0.025716	0.026729	0.128934	0.026414	0.008797	0.018853	0.076343	0.008523	0.02365	0.159702	0.002837	0.002838
3.054	0.126072	0.033749	0.011944	0.014862	0.025996	0.026725	0.128569	0.026204	0.008691	0.018721	0.076605	0.008475	0.022965	0.158411	0.002814	0.002827
3.0545	0.125455	0.03398	0.011838	0.014629	0.026281	0.026725	0.128215	0.025994	0.00859	0.018593	0.07685	0.008426	0.022293	0.157124	0.002791	0.002817
3.055	0.124841	0.034209	0.011733	0.014398	0.026572	0.026728	0.127871	0.025785	0.008491	0.018469	0.077078	0.008378	0.021635	0.155844	0.002769	0.002806
3.0555	0.12423	0.034434	0.011628	0.014167	0.026867	0.026735	0.127536	0.025575	0.008395	0.018349	0.077289	0.008328	0.020991	0.15457	0.002747	0.002796
3.056	0.123623	0.034656	0.011523	0.013937	0.027167	0.026745	0.12721	0.025367	0.008303	0.018233	0.077483	0.008279	0.020361	0.153302	0.002725	0.002786
3.0565	0.123018	0.034875	0.011419	0.013708	0.027472	0.026759	0.126892	0.025159	0.008213	0.018121	0.07766	0.008229	0.019744	0.152043	0.002703	0.002776
3.057	0.122416	0.03509	0.011315	0.01348	0.027782	0.026777	0.12658	0.024952	0.008126	0.018012	0.07782	0.008178	0.019139	0.150791	0.002682	0.002766
3.0575	0.121816	0.0353	0.011212	0.013253	0.028096	0.026799	0.126274	0.024746	0.008042	0.017907	0.077962	0.008128	0.018548	0.149548	0.002661	0.002757
3.058	0.121219	0.035507	0.011109	0.013027	0.028414	0.026824	0.125972	0.024542	0.007961	0.017805	0.078087	0.008077	0.01797	0.148314	0.002641	0.002748
3.0585	0.120624	0.03571	0.011006	0.012803	0.028736	0.026853	0.125675	0.024338	0.007883	0.017706	0.078194	0.008025	0.017405	0.147088	0.002621	0.002739
3.059	0.120032	0.035909	0.010904	0.012579	0.029062	0.026885	0.125381	0.024135	0.007807	0.01761	0.078283	0.007973	0.016852	0.145873	0.002601	0.00273
3.0595	0.119441	0.036103	0.010802	0.012357	0.029392	0.026922	0.125089	0.023934	0.007733	0.017516	0.078354	0.007921	0.016311	0.144667	0.002581	0.002722
3.06	0.118852	0.036293	0.010701	0.012136	0.029726	0.026962	0.124798	0.023734	0.007662	0.017425	0.078407	0.007868	0.015783	0.143472	0.002562	0.002713
3.0605	0.118265	0.036479	0.0106	0.011916	0.030063	0.027007	0.124507	0.023536	0.007594	0.017337	0.078443	0.007815	0.015267	0.142287	0.002543	0.002705
3.061	0.117679	0.036661	0.0105	0.011698	0.030404	0.027054	0.124216	0.023339	0.007528	0.017251	0.078461	0.007761	0.014763	0.141113	0.002524	0.002697
3.0615	0.117094	0.036839	0.0104	0.011481	0.030748	0.027106	0.123923	0.023144	0.007464	0.017167	0.078462	0.007707	0.014271	0.139949	0.002506	0.002689
3.062	0.116509	0.037013	0.010301	0.011265	0.031095	0.027162	0.123628	0.02295	0.007402	0.017084	0.078446	0.007653	0.01379	0.138797	0.002488	0.002682
3.0625	0.115926	0.037183	0.010202	0.01105	0.031445	0.027221	0.12333	0.022758	0.007343	0.017004	0.078413	0.007598	0.01332	0.137656	0.002471	0.002675
3.063	0.115343	0.037349	0.010103	0.010837	0.031798	0.027284	0.123028	0.022568	0.007285	0.016925	0.078363	0.007543	0.012862	0.136526	0.002454	0.002668
3.0635	0.114761	0.037512	0.010005	0.010625	0.032153	0.02735	0.122722	0.022379	0.00723	0.016848	0.078296	0.007487	0.012415	0.135408	0.002437	0.002661
3.064	0.114179	0.037671	0.009907	0.010415	0.032511	0.02742	0.122411	0.022193	0.007176	0.016772	0.078211	0.007431	0.011979	0.134302	0.002421	0.002654
3.0645	0.113598	0.037827	0.00981	0.010205	0.032871	0.027494	0.122094	0.022008	0.007124	0.016698	0.078111	0.007374	0.011554	0.133207	0.002405	0.002648
3.065	0.113018	0.037979	0.009713	0.009997	0.033233	0.027571	0.121771	0.021825	0.007074	0.016624	0.077993	0.007317	0.011139	0.132124	0.00239	0.002642
3.0655	0.112438	0.038129	0.009617	0.009791	0.033597	0.027651	0.12144	0.021645	0.007026	0.016551	0.07786	0.00726	0.010734	0.131053	0.002375	0.002636
3.066	0.111859	0.038277	0.009521	0.009586	0.033963	0.027735	0.121101	0.021466	0.006979	0.016479	0.07771	0.007202	0.01034	0.129994	0.002361	0.00263
3.0665	0.11128	0.038422	0.009426	0.009382	0.03433	0.027822	0.120753	0.021289	0.006934	0.016407	0.077545	0.007143	0.009956	0.128946	0.002347	0.002625
3.067	0.110701	0.038565	0.009331	0.009179	0.034698	0.027912	0.120396	0.021115	0.00689	0.016336	0.077365	0.007085	0.009581	0.12791	0.002333	0.002619
3.0675	0.110122	0.038707	0.009236	0.008977	0.035068	0.028006	0.120029	0.020942	0.006848	0.016265	0.077169	0.007025	0.009216	0.126885	0.00232	0.002614
3.068	0.109544	0.038848	0.009142	0.008777	0.035438	0.028103	0.119652	0.020772	0.006806	0.016195	0.076959	0.006965	0.008861	0.125872	0.002307	0.002609
3.0685	0.108965	0.038988	0.009048	0.008578	0.03581	0.028203	0.119265	0.020604	0.006766	0.016124	0.076734	0.006905	0.008515	0.12487	0.002295	0.002605
3.069	0.108385	0.039127	0.008955	0.008381	0.036181	0.028306	0.118865	0.020437	0.006728	0.016053	0.076496	0.006844	0.008178	0.123879	0.002283	0.002601
3.0695	0.107806	0.039266	0.008862	0.008184	0.036553	0.028412	0.118455	0.020273	0.00669	0.015982	0.076243	0.006783	0.00785	0.122898	0.002272	0.002596
3.07	0.107225	0.039406	0.00877	0.007989	0.036925	0.028521	0.118032	0.020111	0.006653	0.01591	0.075977	0.006721	0.007531	0.121929	0.002262	0.002593
3.0705	0.106644	0.039546	0.008678	0.007794	0.037297	0.028633	0.117597	0.019951	0.006618	0.015838	0.075698	0.006658	0.007221	0.12097	0.002251	0.002589
3.071	0.106061	0.039687	0.008586	0.007601	0.037669	0.028749	0.117149	0.019793	0.006583	0.015765	0.075407	0.006595	0.006919	0.120021	0.002242	0.002586
3.0715	0.105477	0.039829	0.008494	0.00741	0.038039	0.028867	0.116688	0.019637	0.006549	0.015691	0.075103	0.006532	0.006626	0.119083	0.002233	0.002583
3.072	0.104893	0.039973	0.008403	0.007219	0.038409	0.028989	0.116213	0.019484	0.006516	0.015617	0.074787	0.006468	0.006341	0.118155	0.002224	0.00258
