datacolumns 14
datarows 78
time	bicfemlh_r	bicfemsh_r	gaslat_r	gasmed_r	gra_r	recfem_r	sar_r	semimem_r	semiten_r	tfl_r	vasint_r	vaslat_r	vasmed_r
3.164	-0.0475782006554	-0.036629444095	-0.0129881992854	-0.0139014158793	-0.0344355516196	0.0462965710896	-0.0134384074514	-0.0451186296532	-0.0511444993345	0.00912098862004	0.0413877210234	0.0403587054664	0.0398471427775
3.168	-0.0458649164097	-0.0346591027494	-0.0126644313562	-0.0138913210417	-0.0337540451231	0.0472827272253	-0.0125977862875	-0.0445273928539	-0.0507648228596	0.00958122049066	0.0421205235328	0.041358019082	0.0406931104474
3.172	-0.0441301752603	-0.0326980554083	-0.0131483940245	-0.0140871926768	-0.0330248201689	0.0481661092816	-0.0117653720828	-0.0438642476384	-0.0502926379452	0.0100207479702	0.0427818859217	0.0422701204858	0.0414669572145
3.176	-0.0424066056055	-0.0308156000992	-0.0136713590648	-0.0143384107275	-0.0322666210459	0.0489872328179	-0.0110074698279	-0.0431503302946	-0.0497483022261	0.0103378686864	0.043425038213	0.0431581576839	0.0422230497104
3.18	-0.0407250947755	-0.0290476928854	-0.0142470655831	-0.0146583853072	-0.0314986179114	0.0497529405152	-0.0103418832765	-0.0424072908076	-0.0491535119097	0.0105188589932	0.0440608350805	0.0440363899741	0.0429725381597
3.184	-0.0391175228886	-0.0274127597996	-0.0148369701227	-0.0150129791484	-0.03074105654	0.0504509421146	-0.00976193406405	-0.0416583533218	-0.0485320936155	0.0105949640845	0.0446734413742	0.0448861540225	0.0436980168001
3.188	-0.037616297497	-0.0259287943494	-0.0154058259186	-0.0153708712601	-0.0300142066293	0.0510527489312	-0.0092610453748	-0.0409275070758	-0.0479089172471	0.010597530388	0.0452293613782	0.045665875619	0.0443633473977
3.192	-0.0362450879941	-0.0246052418183	-0.0159192260807	-0.0157002846777	-0.0293302057757	0.0514287670285	-0.00882632362552	-0.0402308031407	-0.0473012238752	0.0105615954881	0.0455995073411	0.0462063711868	0.0448321500234
3.196	-0.0350331109942	-0.023456675032	-0.016358318971	-0.0159840630012	-0.028707961656	0.0516338163106	-0.00845449226887	-0.039592160418	-0.0467344978884	0.01050983842	0.0458293273859	0.0465467548131	0.0451434177386
3.2	-0.0339963353804	-0.0224860395467	-0.0167195883341	-0.0162177779187	-0.0281588706144	0.051740977713	-0.00814275866475	-0.0390293420726	-0.0462288143019	0.0104555300452	0.045979774861	0.0467584748236	0.0453567768939
3.204	-0.0331765659655	-0.021724234913	-0.016994259087	-0.0163949705172	-0.0277119908687	0.0517943349891	-0.00789896194546	-0.0385728579979	-0.0458151904493	0.0104084283007	0.046081720981	0.0468852915289	0.0455028007836
3.208	-0.0325935713213	-0.0211819248982	-0.0171840123715	-0.0165168387195	-0.0273817809525	0.0518208532257	-0.00772557756908	-0.0382402345487	-0.0455125199573	0.0103734570834	0.0461506349986	0.0469584490289	0.0455996413562
3.212	-0.0322545859674	-0.020860320958	-0.0172939994733	-0.0165871842893	-0.0271745965136	0.0518336699375	-0.00762274227117	-0.0380402417669	-0.0453309029666	0.0103524168813	0.046191444398	0.0469962175553	0.0456554896799
3.216	-0.0321570133136	-0.0207538541497	-0.0173299682247	-0.0166101329382	-0.0270902638375	0.0518380787241	-0.00758868881194	-0.0379742193814	-0.0452727359662	0.0103454276498	0.0462050781296	0.0470079078046	0.0456738364172
3.22	-0.0322883024784	-0.0208499655453	-0.0172975077945	-0.016589423951	-0.0271222797151	0.051835761281	-0.00761943035947	-0.0380360887644	-0.0453327525927	0.0103517374112	0.0461927667793	0.0469973715469	0.0456572763862
3.224	-0.032627512277	-0.0211301740343	-0.0172018435119	-0.0165282595696	-0.0272585864778	0.0518265002449	-0.0077090319726	-0.0382135684726	-0.0454992548016	0.0103700817404	0.0461571796812	0.0469647884972	0.0456086855411
3.228	-0.033147887242	-0.0215720654407	-0.0170480211018	-0.0164295548158	-0.027483502441	0.0518079923251	-0.00785030673908	-0.0384900247526	-0.0457560266682	0.0103987045269	0.0461011986069	0.0469071227349	0.0455304243497
3.232	-0.0338192644962	-0.0221510377576	-0.0168414565026	-0.0162964834101	-0.0277793373367	0.0517748530994	-0.00803549050196	-0.038846297154	-0.0460842403557	0.0104351903532	0.0460257716818	0.0468180446737	0.0454228026617
3.236	-0.0346118463545	-0.0228432966636	-0.0165879293748	-0.0161326458063	-0.0281286981504	0.051717692433	-0.00825730659424	-0.0392632236831	-0.0464649818371	0.010476410077	0.0459278452684	0.0466876872501	0.045282476375
3.24	-0.0354960029464	-0.0236253290124	-0.0162944984376	-0.0159427651201	-0.0285145060827	0.0516231021047	-0.00850885388093	-0.0397218879653	-0.0468796420701	0.0105184023927	0.0457996926898	0.0465033367485	0.0451022231613
3.244	-0.0364449709402	-0.0244761288474	-0.0159690263082	-0.0157324084781	-0.0289218421479	0.0514742913515	-0.00878431344783	-0.0402053044357	-0.0473115807046	0.0105566137685	0.0456289718572	0.0462501355511	0.0448710428438
3.248	-0.0374336625112	-0.0253758563194	-0.015620656387	-0.0155082537508	-0.0293372540586	0.0512528172737	-0.00907845040622	-0.040697982233	-0.0477458094582	0.0105861067802	0.045400303792	0.0459129549602	0.0445757887708
3.252	-0.0384261854108	-0.0262933765162	-0.0152643420852	-0.0152808618965	-0.0297409359609	0.0509456512962	-0.00938233047764	-0.0411799490393	-0.0481639270883	0.0106019000709	0.0451020650205	0.0454849201533	0.0442087054979
3.256	-0.0394153185224	-0.02722426123	-0.0149078080086	-0.0150568435361	-0.0301328480559	0.0505653494115	-0.0096970726862	-0.0416478687524	-0.0485628970961	0.0105985644201	0.0447454294507	0.0449863846181	0.0437835439247
