datacolumns 17
datarows 118
time	addmag_r	bicfemlh_r	gaslat_r	gasmed_r	gmax_r	gmed_r	gra_r	perlong_r	recfem_r	sar_r	semimem_r	sol_r	tfl_r	tibant_r	vaslat_r	vasmed_r
2.58	0.130422	0.136064	0.005109	0.00586	0.021287	0.05419	0.091814	0.010518	0.002946	0.015709	0.137166	0.003371	0.003585	0.052442	0.003711	0.003825
2.584	0.130255	0.138739	0.005026	0.005777	0.021949	0.055012	0.097921	0.010417	0.003017	0.014135	0.135262	0.00341	0.003619	0.05173	0.003662	0.003675
2.588	0.129471	0.139884	0.004973	0.00567	0.022387	0.05611	0.102798	0.010264	0.003097	0.013049	0.132005	0.003446	0.003774	0.050687	0.003586	0.003514
2.592	0.128007	0.139314	0.004945	0.005537	0.02257	0.057721	0.106162	0.010061	0.003183	0.012361	0.127612	0.003479	0.004066	0.04935	0.003482	0.003341
2.596	0.125813	0.136948	0.004943	0.005378	0.022492	0.06008	0.10786	0.009836	0.00327	0.011983	0.12231	0.003511	0.004515	0.047858	0.003357	0.003162
2.6	0.12283	0.132904	0.00497	0.005199	0.022158	0.063371	0.107861	0.009618	0.003358	0.011835	0.116332	0.003544	0.005136	0.046382	0.00322	0.002981
2.604	0.119038	0.127431	0.005029	0.005005	0.021601	0.067715	0.106259	0.009439	0.003442	0.011841	0.109917	0.003583	0.005942	0.045089	0.003082	0.002803
2.608	0.114499	0.120844	0.005121	0.004802	0.020874	0.073182	0.103166	0.009326	0.003519	0.011918	0.103307	0.003627	0.006948	0.044119	0.002952	0.002632
2.612	0.109295	0.113374	0.005244	0.004595	0.020021	0.079838	0.098738	0.0093	0.003587	0.011981	0.096701	0.003674	0.008171	0.043564	0.002837	0.00247
2.616	0.103487	0.105195	0.005393	0.004384	0.019085	0.087719	0.093153	0.009376	0.003642	0.011959	0.090295	0.003723	0.009622	0.043471	0.002743	0.002317
2.62	0.097161	0.096553	0.005562	0.004165	0.018099	0.096822	0.086597	0.00956	0.003684	0.011814	0.084296	0.003765	0.011311	0.043849	0.002671	0.002177
2.624	0.09047	0.087796	0.005742	0.003933	0.017096	0.107082	0.0793	0.009851	0.003718	0.011541	0.078928	0.003795	0.013241	0.04467	0.002624	0.002051
2.628	0.083579	0.079292	0.005923	0.003676	0.016104	0.118337	0.071501	0.010243	0.003746	0.011147	0.074364	0.003802	0.015404	0.045869	0.0026	0.001941
2.632	0.076614	0.07133	0.006089	0.003383	0.015145	0.130314	0.063463	0.010731	0.003769	0.010645	0.070688	0.003779	0.017786	0.047375	0.002601	0.001846
2.636	0.069681	0.064117	0.006226	0.003045	0.014237	0.142619	0.055429	0.011314	0.00379	0.010055	0.067909	0.003715	0.020368	0.049143	0.002627	0.001766
2.64	0.062894	0.057785	0.006324	0.002655	0.013392	0.154792	0.047613	0.011997	0.00381	0.00941	0.065975	0.003603	0.023118	0.05113	0.002676	0.0017
2.644	0.056361	0.052395	0.006377	0.002211	0.012616	0.166356	0.040182	0.012782	0.003829	0.008749	0.064781	0.003439	0.025992	0.05332	0.002747	0.001648
2.648	0.050182	0.047944	0.006383	0.001709	0.01192	0.176941	0.033258	0.013664	0.003849	0.008104	0.064173	0.003222	0.028927	0.055696	0.002838	0.001605
2.652	0.044436	0.044378	0.006333	0.001147	0.01131	0.186403	0.026919	0.014641	0.00387	0.007504	0.06396	0.00295	0.031841	0.058199	0.002946	0.00157
2.656	0.039176	0.04162	0.006219	0.000523	0.010787	0.194807	0.021209	0.015719	0.003891	0.006968	0.064002	0.002623	0.034626	0.060727	0.003067	0.001539
2.66	0.034447	0.03959	0.006035	0	0.010346	0.202158	0.016141	0.016914	0.003913	0.006508	0.064242	0.002242	0.037155	0.063175	0.003196	0.001509
2.664	0.030268	0.038195	0.005782	0	0.009982	0.2083	0.011704	0.018243	0.003931	0.006131	0.064626	0.001813	0.039266	0.065495	0.003328	0.001476
2.668	0.026633	0.037321	0.005467	0	0.009682	0.212966	0.007874	0.01973	0.00394	0.005839	0.065112	0.00135	0.040787	0.067665	0.003458	0.001435
2.672	0.023544	0.036837	0.005094	0	0.009426	0.215858	0.004611	0.021395	0.003936	0.005632	0.065714	0.000866	0.041564	0.069637	0.003578	0.001384
2.676	0.021063	0.036633	0.004666	0	0.009192	0.21688	0.001875	0.02326	0.003916	0.005502	0.066527	0.000379	0.041526	0.071334	0.003681	0.001319
2.68	0.019293	0.036673	0.004184	0	0.008959	0.216194	0	0.02535	0.003881	0.00544	0.067778	0	0.040732	0.072654	0.003763	0.001237
2.684	0.018341	0.037027	0.00365	0	0.008712	0.214128	0	0.027703	0.003833	0.00543	0.069814	0	0.039334	0.073488	0.003819	0.001137
2.688	0.018307	0.037777	0.003071	0	0.008446	0.210878	0	0.030355	0.003777	0.005452	0.073009	0	0.037493	0.073729	0.00385	0.001014
2.692	0.019289	0.03898	0.002455	0	0.008164	0.206435	0	0.033332	0.00372	0.005484	0.077717	0	0.035355	0.07331	0.003855	0.000868
2.696	0.021384	0.040666	0.001817	0	0.007874	0.200647	0	0.036652	0.003667	0.005502	0.084227	0	0.033041	0.072198	0.003837	0.000696
2.7	0.024673	0.04282	0.001173	0	0.007585	0.193288	0	0.040309	0.003622	0.005492	0.092742	0	0.03064	0.070396	0.003804	0.0005
2.704	0.029221	0.045402	0.000539	0	0.007306	0.184317	0	0.044274	0.003587	0.005442	0.103368	0	0.028214	0.067948	0.003776	0.000285
2.708	0.035067	0.048362	0	0	0.007049	0.173908	0	0.048527	0.003566	0.005351	0.116107	0	0.025812	0.064964	0.003777	6e-05
2.712	0.042221	0.051675	0	0.000201	0.006822	0.16243	0	0.05307	0.003563	0.005223	0.130858	0.000162	0.023474	0.061608	0.003831	0
2.716	0.050665	0.055337	0	0.003591	0.00664	0.150263	0	0.05789	0.003585	0.00507	0.147426	0.001419	0.021227	0.05809	0.003965	0
2.72	0.060353	0.05938	0	0.008081	0.006524	0.137664	0	0.062936	0.003639	0.0049	0.165523	0.003184	0.019081	0.054629	0.004206	0
2.724	0.071209	0.063873	0	0.013826	0.006499	0.12479	0	0.068137	0.003735	0.004725	0.184801	0.005543	0.017029	0.051409	0.004586	0
2.728	0.08314	0.068867	0	0.020972	0.006594	0.111793	0.002164	0.073437	0.003882	0.004553	0.204902	0.008586	0.015052	0.048585	0.005136	0
2.732	0.096048	0.074391	0	0.029658	0.006845	0.098904	0.005182	0.078795	0.004083	0.004395	0.225521	0.012399	0.013129	0.0463	0.005888	8.7e-05
2.736	0.109887	0.080458	0.000865	0.040001	0.007295	0.086386	0.008858	0.084152	0.004342	0.004257	0.246513	0.017061	0.011249	0.044673	0.006879	0.000735
