Time addbrev_r addlong_r addmag1_r addmag2_r addmag3_r bicfemlh_r bicfemsh_r gaslat_r gasmed_r gmax1_r gmax2_r gmax3_r gmed1_r gmed2_r gmed3_r gmin1_r gmin2_r gmin3_r gra_r illiacus_r perbrev_r perlong_r perter_r psoas_r recfem_r sar_r semimem_r semiten_r sol_r tfl_r tibant_r vasint_r vaslat_r vasmed_r
3.336 45.7596 22.3476 0.0270603 0.208304 1.20076 23.1455 103.348 -0.104002 189.336 38.6687 82.4454 80.8595 164.307 116.666 119.699 66.6596 70.5322 75.2324 7.49088 0.402899 320.65 1142.02 107.993 0.395156 -0.0802099 2.47292 102.305 73.2071 1487.14 16.7462 277.821 202.483 255.149 213.662
3.34 46.2424 27.2455 0.0981228 0.158397 1.12275 20.3591 102.769 -0.151121 197.472 25.6137 57.9295 58.6301 160.73 114.286 116.506 65.308 68.9174 72.5023 7.34783 0.415562 334.044 1202.17 114.201 0.409111 -0.130842 2.46448 94.7693 71.5512 1498.75 17.2558 275.821 181.669 223.891 196.897
3.344 46.8403 32.7355 0.279119 0.140497 1.11796 17.93 102.178 -0.206299 213.368 14.734 36.8244 39.4897 156.52 111.458 112.622 63.6829 67.0829 69.5202 7.18933 0.42369 347.114 1257.98 120.758 0.418107 -0.185394 2.44533 89.2205 70.5094 1505.68 17.6514 275.748 155.969 186.441 174.895
3.348 47.5066 38.5875 0.627067 0.150125 1.18587 15.8099 101.523 -0.269376 238.653 6.57003 20.0261 24.0264 151.71 108.208 107.802 61.7452 64.8764 66.4724 7.01514 0.425117 359.443 1304.75 127.76 0.420156 -0.243217 2.41573 85.4526 70.0247 1506.33 17.9249 277.171 126.804 145.285 148.583
3.352 48.1919 44.511 1.20146 0.186861 1.32966 13.9485 100.77 -0.340215 274.659 1.43905 8.0738 12.471 146.117 104.436 101.738 59.5286 62.3132 63.1133 6.8257 0.421122 370.384 1336.4 135.016 0.416474 -0.298872 2.37642 83.2585 70.025 1498.51 18.0766 279.533 96.444 104.349 119.622
3.356 48.8517 50.1718 2.05979 0.256303 1.55809 12.3107 99.8903 -0.416572 320.89 -0.571348 1.15808 4.78202 139.529 100.031 94.1692 57.0865 59.4832 59.0302 6.62203 0.410319 379.206 1346.75 142.216 0.405811 -0.352303 2.32804 82.4763 70.4389 1479.98 18.1069 282.136 67.7496 67.411 90.2747
3.36 49.4455 55.2348 3.24916 0.368353 1.88254 10.8645 98.8683 -0.493786 373.548 -0.617122 -0.913774 0.628272 131.717 94.8661 84.9337 54.4788 56.488 53.7771 6.40604 0.393381 385.204 1331.27 148.992 0.388883 -0.40227 2.27155 82.9482 71.1872 1448.86 18.0205 284.299 42.8601 36.9401 63.1587
3.364 49.9343 59.4881 4.79334 0.534187 2.31225 9.57106 97.6982 -0.56546 427.333 -0.620983 -0.919159 -0.557554 122.515 88.8195 74.0593 51.7756 53.4364 46.9656 6.18061 0.37362 387.938 1289.17 154.967 0.368769 -0.44752 2.20823 84.5095 72.1855 1405.58 17.8241 285.525 22.9321 14.6636 40.1518
3.368 50.2925 62.9127 6.69352 0.767678 2.85685 8.39435 96.3461 -0.620991 475.431 -0.614844 -0.909825 -0.532071 111.885 81.8619 61.8117 49.0348 50.4325 38.4587 5.94818 0.347948 387.424 1224.52 159.745 0.342767 -0.474702 2.13883 86.8929 73.3285 1360.97 17.5134 285.485 8.90819 1.70424 22.2969
3.372 50.5018 65.5318 8.92262 1.08207 3.52296 7.32495 94.8171 -0.626789 510.704 -0.59647 -0.880813 -0.494003 100.074 74.0731 48.6908 46.3209 47.566 28.4002 5.71262 0.315045 384.454 1145.63 163.046 0.309742 -0.487647 2.06488 89.8357 74.5238 1299.16 17.1067 284.21 0.934353 -2.30464 9.87569
3.376 50.5536 67.4064 11.4161 1.48451 4.30746 6.35989 93.1282 -0.545668 533.608 -0.568325 -0.836181 -0.448575 87.4973 65.6131 35.978 43.6935 44.8256 18.2588 5.47842 0.27835 380.303 1060.05 164.897 0.272866 -0.489114 1.98832 93.07 75.6884 1223.21 16.6279 282.308 -1.60195 -2.13038 2.47965
3.38 50.4601 68.6322 14.0717 1.97682 5.20125 5.51282 91.3077 -0.349875 553.147 -0.532131 -0.777954 -0.398434 74.7012 56.6852 24.8583 41.1956 42.1586 9.86339 5.25069 0.23927 376.416 975.836 166.14 0.233635 -0.487983 1.91096 96.4219 76.7675 1152.56 16.101 279.973 -1.52458 -1.95976 -0.823356
3.384 50.2363 69.3238 16.7187 2.55042 6.18515 4.78416 89.3793 -0.10271 565.867 -0.49293 -0.714383 -0.352591 62.4969 47.5296 15.9761 38.8599 39.5353 4.16179 5.03391 0.20248 373.353 902.795 167.675 0.196382 -0.48066 1.83451 99.7465 77.7109 1060.94 15.5444 276.451 -1.43288 -1.80122 -1.23993
3.388 49.9029 69.5856 19.1999 3.19072 7.23665 4.17458 87.3556 -0.00153129 562.537 -0.449735 -0.64401 -0.309671 51.8679 38.7161 9.49713 36.7014 36.9597 0.917061 4.8313 0.16728 370.505 847.57 169.794 0.160571 -0.458386 1.76014 102.891 78.4656 918.916 14.9685 270.962 -1.30801 -1.61437 -1.12306
3.392 49.4816 69.5246 21.4043 3.87909 8.33359 3.67557 85.2567 0.0863571 551.037 -0.405166 -0.571145 -0.272726 43.3069 30.7325 5.04132 34.7201 34.4509 -0.280299 4.64578 0.135831 366.633 811.948 172.295 0.128347 -0.422254 1.68901 105.687 78.976 728.498 14.3845 263.191 -1.15561 -1.40961 -0.986847
3.396 48.979 69.2068 23.2496 4.58753 9.44451 3.2674 83.0937 0.180819 532.512 -0.359752 -0.498154 -0.244176 36.9008 23.8769 2.20702 32.9194 32.0586 -0.30177 4.47872 0.109384 360.969 790.017 174.549 0.100652 -0.360179 1.62209 107.899 79.1713 519.899 13.8051 254.066 -0.945862 -1.13248 -0.800573
3.4 48.4239 68.7135 24.7299 5.29769 10.5546 2.93663 80.8729 0.218466 511.028 -0.31476 -0.42617 -0.21989 32.4567 18.2424 0.614296 31.2903 29.8128 -0.292783 4.33176 0.0872559 353.465 773.825 175.93 0.0773924 -0.302786 1.55981 109.32 78.9926 344.005 13.2326 247.741 -0.756442 -0.903387 -0.636229
3.404 47.8308 68.094 25.8704 5.99594 11.6553 2.66904 78.596 0.214578 490.276 -0.270219 -0.356103 -0.198174 29.6828 13.8125 -0.0764712 29.8313 27.7599 -0.280662 4.20532 0.0688486 344.014 756.514 175.928 0.058014 -0.242502 1.50252 109.755 78.3873 222.421 12.6753 243.443 -0.568527 -0.693632 -0.480314
3.408 47.3618 67.3841 27.0658 6.83487 12.9156 2.70062 76.2945 -0.138211 444.48 -0.165433 -0.201679 -0.0338356 28.0894 10.9731 -0.140053 28.4353 25.993 -0.218225 4.09899 -0.00700552 347.314 768.574 170.108 -0.00829487 -0.0148648 1.44796 108.191 77.1266 202.118 12.1377 226.506 0.162535 0.0867642 0.119144
3.412 46.7175 66.7075 27.8599 7.63044 14.1415 2.60123 73.8724 -0.00383146 443.147 -0.175959 -0.221124 -0.102135 27.508 8.63158 -0.143459 27.319 24.362 -0.230377 4.01399 0.0193979 327.89 729.385 165.284 0.0121662 -0.0442024 1.40232 105.634 75.6013 180.762 11.6249 223.47 0.028422 -0.0457303 0.0125136
3.416 46.1267 65.9931 28.4765 8.40466 15.3534 2.48584 71.3993 0.0104306 430.028 -0.15278 -0.190132 -0.105444 27.714 6.82898 -0.121615 26.3133 22.9769 -0.218179 3.94812 0.0185172 311.748 697.618 158.921 0.00960692 -0.00136649 1.36085 101.775 73.5893 165.209 11.1436 217.425 0.126701 0.0734363 0.097861
3.42 45.5825 65.3076 28.9537 9.14709 16.5294 2.32059 68.8725 0.00317864 416.071 -0.131331 -0.164812 -0.0977674 28.4455 5.42955 -0.0981692 25.418 21.7866 -0.200129 3.90126 0.0145218 294.888 663.65 151.785 0.00500002 0.0542484 1.32424 96.6909 71.1638 149.877 10.6938 212.013 0.258419 0.233146 0.212227
3.424 45.042 64.4974 29.2895 9.78366 17.4899 2.15731 66.2956 0.0279708 405.654 -0.114025 -0.158118 -0.0613383 28.9625 4.58233 -0.0612471 24.5638 20.8251 -0.139401 3.86744 -0.00693965 274.563 620.638 143.748 -0.0169173 0.116028 1.29294 90.4038 68.3637 133.586 10.2891 209.247 0.405656 0.420934 0.343122
3.428 44.9611 65.0847 30.8257 10.3542 18.1298 0.772539 63.6697 0.0696077 399.387 -0.611448 -1.03845 -0.499458 18.3341 2.39751 -0.0769355 22.2983 17.5653 -0.320801 3.86911 0.29067 249.777 564.458 133.832 0.271495 0.588232 1.28429 71.7244 63.3187 116.833 9.93572 210.395 0.62824 0.696602 0.536964
3.432 43.9371 62.4374 29.9552 10.7325 18.6025 1.37136 61.0201 0.047675 390.759 0.176113 0.320442 0.276759 21.3758 2.94147 0.00346768 23.6723 18.8095 0.0917034 3.83571 -0.232086 238.284 533.05 126.195 -0.237448 0.00521446 1.23254 68.0109 61.8126 103.692 9.56735 208.746 0.635991 0.730791 0.552454
3.436 43.9437 63.1513 30.8333 11.2037 19.1518 0.666719 58.353 0.0622028 387.853 -0.24926 -0.40855 -0.158105 18.1298 2.33521 -0.046228 22.0696 16.9526 -0.149244 3.86982 0.0593058 219.904 485.092 117.603 0.0461853 0.375322 1.22564 56.5843 57.1988 92.1859 9.23775 211.077 0.728453 0.872403 0.640105
3.44 43.5329 62.3685 30.9269 11.6466 19.6706 0.511127 55.6824 0.0618193 387.042 -0.128983 -0.204492 -0.0268128 17.5639 2.26059 -0.029299 21.8331 16.5194 -0.0760211 3.88908 -0.0263237 204.701 447.155 109.913 -0.0367061 0.317215 1.20278 48.1669 53.7188 82.9868 8.92665 213.361 0.795771 0.993022 1.02754
3.444 43.2588 62.0323 31.2337 12.125 20.234 0.201347 53.0283 0.0627195 389.477 -0.154577 -0.248152 -0.0511825 16.2367 2.02006 -0.0322881 21.3083 15.7321 -0.092497 3.92522 -0.00881162 189.577 413.291 102.514 -0.0193623 0.365043 1.18669 39.3301 49.864 75.5006 8.63225 216.556 0.84841 1.10448 2.0042
3.448 42.9652 61.6329 31.4981 12.6166 20.8103 -0.0573717 50.4106 0.0643676 394.965 -0.158427 -0.254849 -0.0526935 14.8768 1.77234 -0.0323793 20.865 14.982 -0.0963253 3.96746 -0.00639776 175.539 384.924 95.4724 -0.0167062 0.393214 1.17124 31.2084 46.0507 69.3899 8.35183 220.126 1.30956 1.21266 3.52007
3.452 42.6518 61.2202 31.7373 13.1074 21.3792 -0.263974 47.8535 0.0655774 403.488 -0.170871 -0.27642 -0.0648993 13.3293 1.48668 -0.0332003 20.4252 14.183 -0.104678 4.01449 0.00242826 162.519 357.733 88.7306 -0.0080888 0.418767 1.15707 23.9045 42.2694 64.3113 8.08702 223.894 2.46634 1.53956 5.45652
3.456 42.2912 60.7381 31.9161 13.5795 21.9166 -0.377594 45.373 0.0666389 415.046 -0.181963 -0.296021 -0.0766023 11.6467 1.17866 -0.0334757 19.9985 13.3462 -0.111839 4.06272 0.0105677 150.498 331.854 82.3932 -0.000304004 0.435289 1.14338 17.5989 38.5815 59.885 7.8356 227.67 4.15898 2.85337 7.68331
3.46 41.8597 60.1553 32.0096 14.0122 22.3939 -0.410396 42.9806 0.0671571 429.311 -0.193484 -0.316785 -0.0899977 9.86083 0.86055 -0.0333783 19.5705 12.4638 -0.118706 4.10863 0.0193387 139.347 307.443 76.5516 0.00788817 0.449013 1.12988 12.3489 35.0179 55.8091 7.59628 231.338 6.20937 4.98117 10.0547
