Time addbrev_r addlong_r addmag1_r addmag2_r addmag3_r bicfemlh_r bicfemsh_r gaslat_r gasmed_r gmax1_r gmax2_r gmax3_r gmed1_r gmed2_r gmed3_r gmin1_r gmin2_r gmin3_r gra_r illiacus_r perbrev_r perlong_r perter_r psoas_r recfem_r sar_r semimem_r semiten_r sol_r tfl_r tibant_r vasint_r vaslat_r vasmed_r
3.0485 0.14299 0.14299 0.14299 0.14299 0.14299 0.0240121 0.0240121 0.0148202 0.0218923 0.018998 0.018998 0.018998 0.0271776 0.0271776 0.0271776 0.0230869 0.0230869 0.0230869 0.14773 0 0.0312097 0.0312097 0.0312097 0 0.0141442 0.0264753 0.0571352 0.0571352 0.00933061 0.0546317 0.194049 0.00344674 0.00364818 0.00324531
3.049 0.142825 0.142825 0.142825 0.142825 0.142825 0.0240706 0.0240706 0.0147955 0.0218364 0.0190318 0.0190318 0.0190318 0.0271618 0.0271618 0.0271618 0.0230959 0.0230959 0.0230959 0.147522 0 0.0311662 0.0311662 0.0311662 0 0.0140965 0.026403 0.0572637 0.0572637 0.00932211 0.0543729 0.193747 0.00344076 0.00364068 0.00324085
3.0495 0.142655 0.142655 0.142655 0.142655 0.142655 0.024131 0.024131 0.0147699 0.0217788 0.0190676 0.0190676 0.0190676 0.0271459 0.0271459 0.0271459 0.0231058 0.0231058 0.0231058 0.147312 0 0.0311212 0.0311212 0.0311212 0 0.014048 0.0263297 0.0573946 0.0573946 0.00931329 0.0541089 0.193436 0.00343466 0.00363303 0.0032363
3.05 0.142481 0.142481 0.142481 0.142481 0.142481 0.0241931 0.0241931 0.0147436 0.0217196 0.0191051 0.0191051 0.0191051 0.0271299 0.0271299 0.0271299 0.0231166 0.0231166 0.0231166 0.147099 0 0.0310746 0.0310746 0.0310746 0 0.0139987 0.0262556 0.0575279 0.0575279 0.00930413 0.0538399 0.193116 0.00342843 0.00362519 0.00323168
3.0505 0.142302 0.142302 0.142302 0.142302 0.142302 0.024257 0.024257 0.0147165 0.0216587 0.0191447 0.0191447 0.0191447 0.0271138 0.0271138 0.0271138 0.0231284 0.0231284 0.0231284 0.146884 0 0.0310266 0.0310266 0.0310266 0 0.0139487 0.0261806 0.0576634 0.0576634 0.00929462 0.0535663 0.192785 0.0034221 0.00361721 0.00322699
3.051 0.142119 0.142119 0.142119 0.142119 0.142119 0.0243226 0.0243226 0.0146887 0.0215962 0.0191862 0.0191862 0.0191862 0.0270976 0.0270976 0.0270976 0.0231411 0.0231411 0.0231411 0.146667 0 0.030977 0.030977 0.030977 0 0.013898 0.0261048 0.0578009 0.0578009 0.00928479 0.0532881 0.192446 0.00341564 0.00360906 0.00322222
3.0515 0.141931 0.141931 0.141931 0.141931 0.141931 0.0243899 0.0243899 0.0146601 0.0215321 0.0192297 0.0192297 0.0192297 0.0270814 0.0270814 0.0270814 0.0231547 0.0231547 0.0231547 0.146448 0 0.0309259 0.0309259 0.0309259 0 0.0138467 0.0260283 0.0579401 0.0579401 0.00927461 0.0530055 0.192097 0.00340909 0.00360079 0.00321739
3.052 0.14174 0.14174 0.14174 0.14174 0.14174 0.0244588 0.0244588 0.0146308 0.0214663 0.0192752 0.0192752 0.0192752 0.0270653 0.0270653 0.0270653 0.0231694 0.0231694 0.0231694 0.146227 0 0.0308734 0.0308734 0.0308734 0 0.0137948 0.0259511 0.0580811 0.0580811 0.0092641 0.0527187 0.191739 0.00340242 0.00359235 0.00321249
3.0525 0.141544 0.141544 0.141544 0.141544 0.141544 0.0245293 0.0245293 0.0146008 0.021399 0.0193228 0.0193228 0.0193228 0.0270492 0.0270492 0.0270492 0.0231852 0.0231852 0.0231852 0.146004 0 0.0308194 0.0308194 0.0308194 0 0.0137424 0.0258733 0.0582235 0.0582235 0.00925324 0.052428 0.191373 0.00339566 0.00358378 0.00320754
3.053 0.141345 0.141345 0.141345 0.141345 0.141345 0.0246014 0.0246014 0.0145701 0.0213301 0.0193725 0.0193725 0.0193725 0.0270331 0.0270331 0.0270331 0.023202 0.023202 0.023202 0.14578 0 0.0307639 0.0307639 0.0307639 0 0.0136894 0.025795 0.0583673 0.0583673 0.00924204 0.0521334 0.190997 0.00338879 0.00357506 0.00320253
