Time addbrev_r addlong_r addmag1_r addmag2_r addmag3_r bicfemlh_r bicfemsh_r gaslat_r gasmed_r gmax1_r gmax2_r gmax3_r gmed1_r gmed2_r gmed3_r gmin1_r gmin2_r gmin3_r gra_r illiacus_r perbrev_r perlong_r perter_r psoas_r recfem_r sar_r semimem_r semiten_r sol_r tfl_r tibant_r vasint_r vaslat_r vasmed_r
3.264 0.0951654 0.0677046 0.0449486 0.0717883 0.0772747 0.0916843 0.180933 0.00942366 0.0454542 0.0929988 0.101824 0.112846 0.0610892 0.0930899 0.0720026 0.0795319 0.0682531 0.0453321 0.318469 0.0758778 0.062007 0.0673348 0.097811 0.0648009 0.0197586 0.495097 0.0820654 0.202742 0.0477244 0.0883025 0.0987716 0.0628966 0.0584269 0.0658257
3.268 0.0947248 0.0675636 0.0442353 0.0708167 0.0763273 0.0897753 0.180349 0.0101323 0.0434048 0.0925409 0.101238 0.111725 0.0608382 0.0928453 0.0717759 0.0793698 0.0681118 0.0452054 0.317188 0.0764447 0.062513 0.0680548 0.0962385 0.0652944 0.021514 0.496165 0.0802384 0.200538 0.0498907 0.0892498 0.0964131 0.0639115 0.0594307 0.0668072
3.272 0.0942927 0.0674592 0.0435116 0.0698187 0.0753615 0.087844 0.179779 0.0112519 0.0413476 0.0920518 0.100613 0.110546 0.0605739 0.0925824 0.0715302 0.0792023 0.0679629 0.0450682 0.31595 0.077043 0.0629893 0.0687474 0.0946136 0.0658197 0.0232832 0.497284 0.0784136 0.198334 0.0520735 0.0902154 0.0940068 0.0648716 0.0603776 0.0677342
3.276 0.0938785 0.0674012 0.0427867 0.068803 0.0743862 0.0859121 0.179237 0.0126341 0.0393512 0.0915299 0.0999474 0.109313 0.0602957 0.0922992 0.0712629 0.0790297 0.0678054 0.0449186 0.31478 0.0776716 0.0634231 0.0693937 0.092985 0.0663768 0.0250405 0.498453 0.0766105 0.196153 0.0542019 0.0911913 0.0916224 0.0657623 0.0612538 0.0685931
3.28 0.0934931 0.0674013 0.0420717 0.0677792 0.0734106 0.0840008 0.178733 0.0141315 0.0374711 0.0909734 0.0992406 0.10803 0.060001 0.0919924 0.070971 0.07885 0.0676365 0.0447534 0.3137 0.0783295 0.0638117 0.0699857 0.0914027 0.0669657 0.0267636 0.499669 0.0748467 0.194016 0.0562157 0.0921688 0.089321 0.0665711 0.0620475 0.0693717
3.284 0.093149 0.0674721 0.041379 0.0667573 0.0724441 0.0821305 0.178279 0.0156291 0.0357465 0.090379 0.09849 0.106702 0.0596862 0.0916576 0.0706506 0.0786604 0.0674526 0.0445686 0.312736 0.079016 0.0641605 0.0705237 0.0899123 0.067587 0.0284331 0.500933 0.0731383 0.191944 0.0580693 0.0931392 0.087152 0.0672859 0.0627474 0.070059
3.288 0.0928576 0.0676264 0.0407194 0.0657451 0.0714935 0.0803189 0.177888 0.0170498 0.0341997 0.0897419 0.0976913 0.105327 0.0593464 0.0912894 0.0702968 0.0784575 0.0672494 0.0443595 0.311909 0.0797324 0.0644804 0.0710147 0.0885519 0.0682428 0.0300331 0.502248 0.0714981 0.189955 0.059733 0.0940963 0.0851515 0.0678951 0.0633425 0.0706439
3.292 0.0926307 0.0678784 0.0401031 0.0647489 0.070565 0.078581 0.177571 0.0183483 0.0328374 0.0890549 0.0968378 0.103905 0.0589767 0.0908809 0.0699029 0.078238 0.0670225 0.0441208 0.311244 0.0804814 0.0647853 0.0714703 0.0873487 0.0689367 0.0315504 0.503621 0.0699367 0.188061 0.0611919 0.0950362 0.0833416 0.0683866 0.0638216 0.0711151
3.296 0.0924798 0.068243 0.0395399 0.0637738 0.0696631 0.0769292 0.177341 0.0195036 0.0316539 0.0883089 0.0959205 0.10243 0.0585716 0.0904243 0.0694611 0.0779984 0.0667668 0.0438465 0.310763 0.0812672 0.0650896 0.071903 0.0863192 0.0696734 0.0329745 0.505061 0.068462 0.186276 0.0624438 0.0959569 0.0817324 0.0687489 0.064174 0.0714619
3.3 0.0924168 0.0687367 0.0390389 0.0628243 0.0687927 0.0753714 0.177207 0.0205115 0.0306353 0.0874923 0.0949279 0.100893 0.0581256 0.0899102 0.0689615 0.0777356 0.0664775 0.0435298 0.310487 0.0820954 0.0654056 0.072325 0.0854703 0.0704591 0.0342978 0.506577 0.0670787 0.184606 0.0634955 0.0968584 0.0803243 0.068971 0.0643893 0.0716738
