datacolumns 35
datarows 78
time	addbrev_r	addlong_r	addmag1_r	addmag2_r	addmag3_r	bicfemlh_r	bicfemsh_r	gaslat_r	gasmed_r	gmax1_r	gmax2_r	gmax3_r	gmed1_r	gmed2_r	gmed3_r	gmin1_r	gmin2_r	gmin3_r	gra_r	illiacus_r	perbrev_r	perlong_r	perter_r	psoas_r	recfem_r	sar_r	semimem_r	semiten_r	sol_r	tfl_r	tibant_r	vasint_r	vaslat_r	vasmed_r
3.164	0.13066103395	0.182258680944	0.13188230682	0.222913837384	0.354153633326	0.459988722363	0.234165938056	0.434028885242	0.440835663686	0.229131292809	0.245366241738	0.290504840285	0.131887731926	0.148523068751	0.129953930583	0.0864440137727	0.0887144885521	0.0952082823364	0.426118761607	0.153937015077	0.215161534839	0.40344387438	0.194560754017	0.205272495925	0.373819479473	0.470924430361	0.430381010943	0.486014733682	0.284293188485	0.469421573821	0.331529602184	0.206969691543	0.223716902762	0.198589964169
3.168	0.13004045673	0.182165475557	0.130456236213	0.221302660517	0.352698313502	0.460760033697	0.236010974919	0.434665165269	0.44161486637	0.228554644818	0.244468988722	0.288796894218	0.132641542773	0.148557778084	0.129442433941	0.0872097735981	0.0892716254287	0.0954056861126	0.426943749918	0.155321019507	0.216039669879	0.404323117574	0.195335082871	0.206472496723	0.372805831849	0.473814741059	0.431234388796	0.487013478071	0.284280948745	0.471547776082	0.331002937814	0.204808441031	0.221601978803	0.196505533069
3.172	0.12935377948	0.182025970602	0.128946950327	0.219605132775	0.351166907585	0.461312319765	0.237703848082	0.435223036922	0.442326186086	0.22794495077	0.243538334507	0.286998544669	0.133395564329	0.148577322485	0.128908042543	0.0879838494182	0.0898339366187	0.0956010107198	0.427608895373	0.156719714663	0.216913070957	0.40518722676	0.19615256832	0.2076796763	0.371869814268	0.476720650809	0.431934012126	0.487845521459	0.28420958676	0.473710531138	0.33052121155	0.202674631762	0.219500165103	0.194440650807
3.176	0.128610599852	0.181844634962	0.12737342733	0.21784300837	0.349580193407	0.46164530864	0.239233313405	0.435705588416	0.44294802672	0.227306769211	0.242583647136	0.285130527416	0.134138820278	0.148579202845	0.128354740288	0.0887558616046	0.0903930502864	0.0957899333508	0.428110183747	0.158116224537	0.217758151462	0.406012228747	0.197005775209	0.208880307928	0.371029081802	0.47960776453	0.432471927203	0.488499833205	0.284065584091	0.475885123626	0.330107766125	0.200598758644	0.217443086415	0.192425416953
3.18	0.127822180656	0.181626105143	0.125757529464	0.216041615221	0.347962129192	0.461767564533	0.240594662633	0.436093252189	0.443460139074	0.226647353869	0.241616845218	0.283218012407	0.134861555272	0.148562885344	0.127788814894	0.0895160134067	0.090941487064	0.0959694005917	0.428448587946	0.159492329728	0.218548039631	0.406771275739	0.197883156936	0.210059306513	0.370296693848	0.482441552243	0.432846786032	0.488972408181	0.283836201509	0.478049070962	0.329787247182	0.198609297117	0.215460296135	0.190488068479
3.184	0.126998222549	0.181372493695	0.124119463023	0.214224600766	0.346334481982	0.461691919251	0.24178711217	0.436370184924	0.443846465402	0.225975548458	0.240650676854	0.28128622872	0.135555782438	0.148529661842	0.127218231572	0.0902556685971	0.0914731965119	0.0961379165191	0.428625383287	0.160831223769	0.219259215135	0.407441614807	0.198770476169	0.211202341104	0.369686611135	0.485191175175	0.433059774634	0.489261676079	0.283514681543	0.480182337165	0.329577752144	0.19673525864	0.213582326097	0.18865764338
3.188	0.126152675439	0.181089255453	0.122484529734	0.212420084209	0.344722446193	0.461437247199	0.242812223612	0.436525630449	0.444096586113	0.225301381378	0.239699085188	0.279364959912	0.136212024776	0.14848061953	0.126651580162	0.0909643526009	0.0919806101279	0.0962931478206	0.428648058988	0.162115825279	0.219873925253	0.408006973451	0.199651119871	0.212295231238	0.369212047743	0.487823683921	0.433116190272	0.489370915623	0.283102168515	0.482259788431	0.329488147895	0.195007318021	0.211841891761	0.18696510985
3.192	0.125298596973	0.180780162072	0.120877017987	0.210655604682	0.343150499776	0.461026526412	0.24367401451	0.436551910472	0.44420314302	0.22463706637	0.238777312573	0.277484852661	0.136824027709	0.148419527846	0.126099496193	0.0916341179114	0.0924587148189	0.0964350777318	0.428525254631	0.163329787978	0.220375302144	0.408452322869	0.200504031363	0.213324069664	0.368887383151	0.490307254208	0.433024887855	0.489307258435	0.282604394383	0.484257941104	0.3295239008	0.193458031678	0.210274698992	0.185443672572
3.196	0.124438218807	0.180439793106	0.119306269355	0.208941223898	0.341625097208	0.460475644812	0.244380180119	0.436453255571	0.44417085598	0.223991449587	0.237894869162	0.275661907072	0.137387003611	0.148350094706	0.125571406548	0.0922585455265	0.0929041612133	0.0965649182333	0.428255183399	0.164465936473	0.220753961934	0.40877085164	0.201304890747	0.214281929231	0.368732370115	0.492633568146	0.432787996996	0.489070027185	0.282038200538	0.48616773483	0.329678606395	0.192114555379	0.208911673438	0.184121535098
3.2	0.123529209633	0.180021519404	0.117727353031	0.207231113658	0.340098551062	0.45977898208	0.24494683203	0.436240034193	0.44400924071	0.223366978017	0.237048774292	0.273866923592	0.137907123592	0.148281731614	0.125078476329	0.0928423745174	0.0933252544925	0.0966936581042	0.427793099409	0.165536595813	0.220992945484	0.408948081443	0.202021354882	0.215174169182	0.368772375569	0.494853859634	0.432390727873	0.48863692665	0.281419796998	0.488025402364	0.329952414828	0.190982157674	0.207760758767	0.183005268054
