datacolumns 24
datarows 90
time	addbrev_r	addlong_r	addmag1_r	addmag2_r	addmag3_r	bicfemlh_r	gmax1_r	gmax2_r	gmax3_r	gmed1_r	gmed2_r	gmed3_r	gmin1_r	gmin2_r	gmin3_r	gra_r	illiacus_r	psoas_r	recfem_r	sar_r	semimem_r	semiten_r	tfl_r
2.512	0.0524023589589	0.0729125983262	0.0487778381812	0.0493741055782	0.0568608099652	0.00458623884358	-0.0232433274813	-0.0223670132809	0.0124013333627	-0.00895714392125	-0.022407601205	-0.0301759637578	-0.00523950753484	-0.0145432910922	-0.0233220265749	0.0783185797833	0.0155640407076	0.0222939017823	-0.00719280075764	-0.0365797492509	0.00749331058858	0.0146285253135	-0.0322381680393
2.516	0.0524490939222	0.0727223998976	0.0492815736179	0.0498765402087	0.0572215797197	0.00492392733052	-0.0230728310244	-0.0221456744154	0.0128053017982	-0.00953403001149	-0.0227011564875	-0.0301777307445	-0.00587928357898	-0.0150311559062	-0.0236362854438	0.0785046909242	0.0150592362541	0.0217364971956	-0.00741151456028	-0.0366884685959	0.00768010142106	0.0148580858645	-0.0330736708129
2.52	0.0525141094191	0.0725162506968	0.0498330496085	0.0504275360355	0.0576116646573	0.00531126196104	-0.0228737682477	-0.021889575135	0.0132725486602	-0.0101391521439	-0.0229944284091	-0.0301590076437	-0.00655412538093	-0.0155421613953	-0.0239565723511	0.0786994689966	0.0145074317181	0.0211387024774	-0.00767311225596	-0.0368308374794	0.007904720484	0.0151309394485	-0.0339703159373
2.524	0.0525963481494	0.072292810172	0.0504300394521	0.0510254025901	0.0580294036176	0.00574783713539	-0.0226427259344	-0.0215974917687	0.0138038873367	-0.0107667808932	-0.0232820404545	-0.0301153705754	-0.00725898791052	-0.0160713738895	-0.0242783451073	0.0789011949338	0.0139132259767	0.0205044237335	-0.00797731891687	-0.0370059740698	0.008166816914	0.015446577677	-0.0349210892688
2.528	0.0526943095961	0.0720509710414	0.0510690971293	0.051667230517	0.0584722838391	0.00623222564522	-0.0223765410016	-0.0212688236456	0.0143989402464	-0.0114101279161	-0.0235581028148	-0.030042352674	-0.00798769635747	-0.0166129691326	-0.0245965150651	0.0791077525871	0.013282206562	0.0198385131161	-0.00832288214467	-0.0372120835006	0.00846522981428	0.0158035560103	-0.0359172536526
2.532	0.0528060333852	0.0717900782708	0.0517452875948	0.0523486176496	0.0589367946197	0.00676170315164	-0.0220728767147	-0.0209040304359	0.0150556879685	-0.012061364721	-0.0238165163819	-0.0299359483742	-0.0087328615288	-0.0171602966113	-0.024905657903	0.079316622321	0.0126210623611	0.0191469242043	-0.00870738681377	-0.0374463731315	0.00879781205737	0.0161992895713	-0.0369482751381
2.536	0.0529285020635	0.0715095447149	0.0524519574911	0.0530637351165	0.0594187643669	0.00733199639732	-0.0217311635416	-0.0205055070329	0.0157698076992	-0.0127121020433	-0.0240518234933	-0.0297935368588	-0.00948629255944	-0.0177064401552	-0.0252007713591	0.0795250884649	0.0119376649086	0.0184365939693	-0.00912716840305	-0.0377051145009	0.00916124643672	0.0166298079819	-0.038002736382
2.54	0.0530574571556	0.0712097340469	0.0531790848542	0.0538036503701	0.0599123079947	0.00793601655614	-0.0213538437264	-0.0200786873537	0.0165328719825	-0.0133522644155	-0.0242591167635	-0.0296146920685	-0.0102375199985	-0.0182432736475	-0.0254769399752	0.0797298641912	0.0112424050355	0.0177169489885	-0.00957640602727	-0.0379832938395	0.00955031148783	0.0170888907596	-0.0390662657825
2.544	0.0531886280586	0.0708919485388	0.0539158429225	0.0545584296974	0.0604110272482	0.00856585504026	-0.0209440640757	-0.019629571953	0.0173350581361	-0.0139719473898	-0.0244339584772	-0.0293996451381	-0.0109759560012	-0.0187627050861	-0.0257294847188	0.0799277516612	0.0105456540953	0.0169975873958	-0.0100483577141	-0.0382755477247	0.00995923051388	0.0175697267335	-0.0401241528599
2.548	0.053318510077	0.0705584915541	0.0546519699381	0.0553184380237	0.0609087572196	0.00921375421078	-0.0205076846258	-0.0191653610482	0.0181661460289	-0.0145636442179	-0.024574790048	-0.0291516400509	-0.0116929635713	-0.0192588617372	-0.025956028991	0.0801160103231	0.00985635665459	0.016286994316	-0.0105362844519	-0.0385766195142	0.0103823521258	0.018065713437	-0.041163716354
