datacolumns 8
datarows 80
time	gaslat_r	gasmed_r	perbrev_r	perlong_r	perter_r	sol_r	tibant_r
3.036	-0.044695826145	-0.043398028609	-0.00550745063257	-0.0103077614756	0.0241110129545	-0.0448627446785	0.0371975803881
3.04	-0.0445858937803	-0.0432819156067	-0.00585467019629	-0.0105196010289	0.0244266957826	-0.044745316324	0.0372190657674
3.044	-0.0444621654796	-0.0431519028926	-0.00616516220225	-0.0107046481487	0.0247233736836	-0.0446169016048	0.0372079791137
3.048	-0.0443243392125	-0.0430076992363	-0.0064418985487	-0.0108673966023	0.0249902132084	-0.0444787815139	0.0371576360647
3.052	-0.0441734985508	-0.0428504260351	-0.00668785782351	-0.011011823561	0.0252159864532	-0.0443335375319	0.0370637721584
3.056	-0.0440117683987	-0.0426822622574	-0.00690663041586	-0.0111416584293	0.02539207317	-0.044184364605	0.0369259300027
3.06	-0.0438413533066	-0.0425054660683	-0.00710270722759	-0.0112604586959	0.0255150299799	-0.0440338343763	0.0367474575601
3.064	-0.043665557973	-0.0423234394114	-0.00727858326309	-0.0113701237643	0.0255836874092	-0.0438851495877	0.0365349084454
3.068	-0.0434884953112	-0.0421404225339	-0.00743532339502	-0.0114712880048	0.0256002472152	-0.0437417437854	0.0362977741252
3.072	-0.0433148732464	-0.0419612661135	-0.00757282344494	-0.0115635676849	0.0255702160249	-0.0436071012148	0.0360475465577
3.076	-0.0431499866499	-0.0417914139792	-0.00769014861001	-0.0116457856958	0.0255024643197	-0.0434846656019	0.0357971499067
3.08	-0.0429995146121	-0.0416366777875	-0.00778576674042	-0.0117162853651	0.0254074917954	-0.0433779594175	0.0355593448632
3.084	-0.0428691601057	-0.0415028634582	-0.00785856618498	-0.0117734330861	0.0252981603786	-0.0432900080122	0.0353465159426
3.088	-0.0427651003065	-0.0413962249555	-0.00790762557262	-0.0118155898864	0.0251880503188	-0.0432239977691	0.0351705762111
3.092	-0.0426934332238	-0.0413229019456	-0.00793298437476	-0.0118415615317	0.0250912767167	-0.0431827821882	0.0350426524954
3.096	-0.0426603762388	-0.0412891403614	-0.0079351870992	-0.0118504226155	0.025021269622	-0.0431692801127	0.0349734868316
3.1	-0.0426710817915	-0.0413001142193	-0.00791616386342	-0.011841950534	0.024991667485	-0.0431851936702	0.0349732903974
3.104	-0.0427286337956	-0.0413589485686	-0.00787873080417	-0.0118164690361	0.0250149556624	-0.0432303723511	0.0350509604799
3.108	-0.0428331359805	-0.0414658475446	-0.00782580452705	-0.011774409404	0.0251020755389	-0.0433020348547	0.0352138013435
3.112	-0.0429802130008	-0.0416166212979	-0.00775972853697	-0.0117159543099	0.0252617499268	-0.0433935473936	0.0354662442929
3.116	-0.0431597567242	-0.0418014424225	-0.0076815022785	-0.0116406722769	0.0254992681608	-0.0434935881951	0.0358081556121
3.12	-0.0433559072658	-0.0420048257947	-0.00759032510913	-0.0115472315981	0.0258164491714	-0.0435862151243	0.0362344771506
3.124	-0.0435477971778	-0.0422063267105	-0.00748358075943	-0.011433598828	0.0262099392011	-0.0436520765341	0.036734087362
3.128	-0.043711838644	-0.0423827675932	-0.0073577868226	-0.0112976090023	0.0266719160418	-0.0436705149441	0.0372909180288
3.132	-0.0438254767381	-0.0425119057011	-0.00720931961661	-0.0111376559373	0.0271884858518	-0.0436234630779	0.0378851838379
3.136	-0.0438685781894	-0.0425737410909	-0.0070369890238	-0.0109538421965	0.0277449941674	-0.0434957993132	0.0384953434086
3.14	-0.043828193493	-0.042555275128	-0.00684072449664	-0.0107474400728	0.0283236072187	-0.0432799841924	0.0391015958657
3.144	-0.0436968844441	-0.0424486461684	-0.00662490794061	-0.0105229466177	0.0289068655098	-0.0429744548168	0.0396814854389
3.148	-0.0434765004819	-0.0422550869624	-0.0063950066647	-0.0102857947185	0.0294785760996	-0.0425861713298	0.0402172387608
3.152	-0.043176451147	-0.0419832268726	-0.00615759469284	-0.0100422648329	0.0300252825555	-0.0421286775455	0.040695284184
3.156	-0.0428109683512	-0.0416464478645	-0.00591963735557	-0.00979879822872	0.0305381154641	-0.0416190820513	0.0411059531269
3.16	-0.0423977005708	-0.0412615514903	-0.0056877181035	-0.00956151687913	0.0310116366413	-0.0410768044904	0.0414435504093
3.164	-0.0419550520879	-0.0408461800947	-0.00546753277383	-0.00933572617316	0.0314440460458	-0.0405209585183	0.0417057354447
3.168	-0.0415005042408	-0.0404171801157	-0.00526365679999	-0.00912572420787	0.0318361876036	-0.0399689202156	0.0418927900412
3.172	-0.041049584404	-0.0399895867827	-0.00507952844202	-0.00893478917049	0.032190405823	-0.039435555548	0.0420069657365
3.176	-0.0406151725009	-0.0395759316814	-0.00491753801616	-0.00876523630218	0.0325097079631	-0.038932735525	0.0420518164085
3.18	-0.0402079708283	-0.0391866692864	-0.0047794201657	-0.00861879183016	0.0327965941843	-0.0384700712081	0.0420316913982
3.184	-0.0398368060876	-0.0388304577596	-0.00466643088603	-0.00849675120351	0.0330525309533	-0.0380553232427	0.0419517305457
3.188	-0.0395095656187	-0.0385150383062	-0.00457979562003	-0.00840039747251	0.0332774683537	-0.0376955042986	0.041817638411
3.192	-0.0392334817886	-0.0382475056059	-0.00452078410872	-0.00833106129091	0.0334699112783	-0.0373971799262	0.0416359063316
3.196	-0.039016069909	-0.0380351968968	-0.00449106142828	-0.00829045823712	0.0336267115076	-0.0371675190332	0.0414138861334
3.2	-0.0388653470974	-0.0378858942965	-0.00449278840542	-0.00828077137581	0.033743229984	-0.037014549191	0.0411597772352
3.204	-0.0387887674357	-0.0378067917845	-0.00452837188644	-0.00830436524001	0.0338140233559	-0.0369460425088	0.040881866723
3.208	-0.0387946641258	-0.0378058829429	-0.00460083427448	-0.00836419662299	0.0338317864889	-0.036971154081	0.0405892780691
3.212	-0.0388886754104	-0.0378884928498	-0.00471311312842	-0.00846300345909	0.0337890184206	-0.0370967046972	0.0402887137871
3.216	-0.0390739715918	-0.0380575055772	-0.00486804222137	-0.00860333541114	0.0336770860294	-0.0373275431819	0.0399846915083
3.22	-0.0393506287756	-0.0383127649254	-0.0050681473333	-0.00878738212662	0.0334858160703	-0.0376660260792	0.0396793052322
3.224	-0.0397108489983	-0.0386464527284	-0.0053146629169	-0.00901588763673	0.0332053933145	-0.0381070144566	0.0393681072711
3.228	-0.0401399904644	-0.039044096934	-0.00560772482214	-0.0092884461376	0.0328251454015	-0.0386391024787	0.0390415835556
3.232	-0.0406135524128	-0.0394816899844	-0.0059454955772	-0.00960264560762	0.032335117896	-0.0392413020234	0.0386841627449
3.236	-0.0410964095527	-0.0399249612177	-0.0063240993627	-0.00995402803797	0.0317267525105	-0.0398820923947	0.0382742596922
3.24	-0.0415426241371	-0.0403292190312	-0.00673762007599	-0.0103361154527	0.0309937847921	-0.0405188736774	0.037785337585
3.244	-0.0418963946678	-0.0406403250346	-0.00717797228284	-0.0107403509654	0.0301336604318	-0.0410982624096	0.0371887832928
3.248	-0.0420950494502	-0.0407978119564	-0.00763310986087	-0.0111546180991	0.0291530428755	-0.0415571797673	0.0364616121812
3.252	-0.0420792051704	-0.0407447630132	-0.00808836690211	-0.0115647307449	0.0280686467833	-0.0418322236684	0.0355920636687
3.256	-0.0418037609033	-0.0404384701423	-0.00852801204528	-0.0119559062105	0.026908466369	-0.04186988241	0.0345835864063
3.26	-0.041250458156	-0.039862531272	-0.00893747087732	-0.0123149206893	0.0257095367155	-0.0416396027243	0.0334579351441
3.264	-0.040435032664	-0.0390335998272	-0.00930556533509	-0.0126321946905	0.0245127160416	-0.0411429114827	0.0322531174247
3.268	-0.0394067313876	-0.0380007442843	-0.00962549708343	-0.0129024982255	0.0233588580407	-0.0404150123175	0.0310185483447
3.272	-0.0382415473672	-0.0368387622625	-0.00989377229432	-0.0131245917609	0.0222836551039	-0.0395207651683	0.0298091878807
3.276	-0.0370251242619	-0.0356313892685	-0.0101107270784	-0.0133009268078	0.0213143454498	-0.038538970649	0.0286740411397
3.28	-0.0358398664206	-0.0344587878993	-0.0102805096108	-0.0134365707374	0.0204700780662	-0.0375490041884	0.0276519615174
3.284	-0.0355137626749	-0.0341367578335	-0.0103173082328	-0.0134680659431	0.0202484312297	-0.0372736046081	0.0273822712244
3.288	-0.0355263201504	-0.0341493727813	-0.0103058047028	-0.0134640547611	0.0202518104434	-0.0372873321967	0.0273945384452
3.292	-0.0355503961902	-0.0341735249491	-0.0102852900183	-0.0134567103537	0.020259047051	-0.037313114734	0.0274176193218
3.296	-0.0355894054761	-0.0342126581392	-0.0102519363503	-0.013444548119	0.0202707006633	-0.0373547396731	0.0274546833928
