datacolumns 24
datarows 175
time	addbrev_r	addlong_r	addmag1_r	addmag2_r	addmag3_r	bicfemlh_r	gmax1_r	gmax2_r	gmax3_r	gmed1_r	gmed2_r	gmed3_r	gmin1_r	gmin2_r	gmin3_r	gra_r	illiacus_r	psoas_r	recfem_r	sar_r	semimem_r	semiten_r	tfl_r
2.196	0.0560880421579	0.0682687944696	0.062075097848	0.0619537073549	0.0641166303157	0.0155556118316	-0.0139018237077	-0.0128929402687	0.0275164959354	-0.0182859577504	-0.0233507424077	-0.0242999250771	-0.0169241544408	-0.0221080715871	-0.0258569692527	0.080882079381	0.0037307269659	0.0102679747224	-0.0148032460699	-0.039979706569	0.0142332752601	0.0227387533324	-0.0476781208282
2.2	0.0560818599526	0.0681041087867	0.0622583574959	0.0621625578577	0.0642572660937	0.0157394158512	-0.013416595575	-0.0126072187039	0.0278181083416	-0.0181826188987	-0.0230228031704	-0.0238230711752	-0.0169191512692	-0.0219982220988	-0.0256392761612	0.0809257657184	0.00358977605513	0.0101094608425	-0.0149565178891	-0.0400803634311	0.0143550037625	0.0228737346383	-0.0478351600573
2.204	0.0560785513429	0.0679379045438	0.0624447459566	0.0623737668461	0.0643977877916	0.0159284337757	-0.0129214871146	-0.0123169398544	0.0281266882134	-0.0180728990594	-0.0226832855205	-0.0233324611607	-0.0169101781423	-0.0218824736665	-0.0254127532522	0.0809678487429	0.00344565156312	0.00994830396394	-0.0151146310474	-0.0401814333058	0.0144807969696	0.0230127093075	-0.0479889270252
2.208	0.0560834646148	0.0677740724127	0.062637515024	0.0625872232393	0.0645347142316	0.0161232463018	-0.0124273600872	-0.0120251438535	0.0284439353876	-0.0179657093858	-0.0223439714964	-0.0228415489042	-0.0169044586301	-0.0217691531074	-0.0251860855635	0.0810065782274	0.00329648420558	0.00978344188813	-0.0152768248952	-0.0402771755584	0.0146100515906	0.0231555513353	-0.0481389643673
2.212	0.0560947110379	0.0676156106632	0.062830612141	0.0627978092765	0.0646654763363	0.0163191000813	-0.0119537086423	-0.0117435374934	0.0287608334848	-0.0178675104687	-0.0220198421456	-0.0223703310342	-0.0169050932933	-0.0216651985271	-0.0249702499299	0.0810416177988	0.00314649794327	0.0096191888768	-0.0154396541654	-0.0403656012451	0.0147399455587	0.0232989707376	-0.0482847546858
2.216	0.056109381891	0.0674651561884	0.0630171524635	0.0630000994051	0.0647879451004	0.0165107124534	-0.011518885631	-0.0114834571121	0.0290675511721	-0.017783837437	-0.0217248381731	-0.0219376527114	-0.0169142835494	-0.0215765904072	-0.0247754341455	0.0810728805863	0.00300046066787	0.00946027860798	-0.015598980375	-0.0404456447347	0.0148674140177	0.0234393908619	-0.0484259776344
2.22	0.0561249606193	0.0673244736227	0.0631919478963	0.0631904418364	0.0649007944278	0.0166944468403	-0.0111424190049	-0.0112560009162	0.0293567171402	-0.0177231166966	-0.0214755207007	-0.021564504202	-0.0169371125992	-0.0215119769044	-0.0246141273124	0.081100409326	0.00286161944182	0.00930990336916	-0.0157514839959	-0.0405163680694	0.0149902988017	0.0235743902369	-0.048565057882
2.224	0.056139658228	0.0671946255005	0.0633517276049	0.0633668227529	0.0650032903343	0.0168681864613	-0.0108418448535	-0.0110703747978	0.0296237020851	-0.0176946734847	-0.0212880405279	-0.0212705248911	-0.0169799931536	-0.0214806798334	-0.0244987097452	0.0811242995099	0.00273177295351	0.00916981949396	-0.0158946685679	-0.0405768633892	0.015107217293	0.0237025518112	-0.0487058077013
2.228	0.0561513015464	0.0670755647154	0.063493897014	0.0635283172885	0.065095653742	0.0170308048004	-0.0106320719331	-0.0109343286804	0.0298654029722	-0.0177071310007	-0.0211765798031	-0.0210725216695	-0.0170491524017	-0.0214912724962	-0.0244402285572	0.081144937761	0.0026120459699	0.00904100026621	-0.0160275688745	-0.0406272134244	0.0152174824922	0.0238232175953	-0.0488530198796
2.232	0.0561586402204	0.0669661419447	0.0636183026949	0.0636761032689	0.0651789229027	0.0171833321111	-0.0105237826998	-0.0108526564802	0.0300823706859	-0.0177687978359	-0.021152671827	-0.0209831420564	-0.0171514067017	-0.0215518396582	-0.0244479316118	0.0811627119616	0.00250176509393	0.00892261250466	-0.0161509194344	-0.0406676892119	0.0153215865322	0.0239371694873	-0.049012443563
