datacolumns 17
datarows 1611
time	addmag_r	bicfemlh_r	gaslat_r	gasmed_r	gmax_r	gmed_r	gra_r	perlong_r	recfem_r	sar_r	semimem_r	sol_r	tfl_r	tibant_r	vaslat_r	vasmed_r
1.87	0.004295	0.00243	0.010698	0.008372	0.00697	0.037351	0.006231	0.036483	0.009708	0.011262	0	0.010539	0.011226	0.191832	0.009567	0.011874
1.8705	0.004266	0.002405	0.010614	0.008322	0.006971	0.037492	0.00624	0.036322	0.00972	0.011233	0	0.010431	0.011118	0.191608	0.009693	0.01194
1.871	0.004237	0.002379	0.010531	0.008274	0.006971	0.037631	0.006248	0.03616	0.009732	0.011202	0	0.010324	0.011011	0.191393	0.00982	0.012004
1.8715	0.00421	0.002354	0.010449	0.008226	0.006972	0.037766	0.006256	0.035997	0.009746	0.01117	0	0.010217	0.010903	0.191187	0.009947	0.012068
1.872	0.004183	0.002329	0.010369	0.008178	0.006973	0.037898	0.006264	0.035834	0.00976	0.011136	0	0.010112	0.010796	0.19099	0.010075	0.01213
1.8725	0.004156	0.002304	0.01029	0.008132	0.006974	0.038028	0.006271	0.03567	0.009775	0.0111	0	0.010007	0.01069	0.1908	0.010204	0.012192
1.873	0.004131	0.00228	0.010212	0.008087	0.006976	0.038153	0.006278	0.035506	0.009791	0.011063	0	0.009902	0.010583	0.190618	0.010333	0.012252
1.8735	0.004106	0.002255	0.010135	0.008042	0.006977	0.038275	0.006284	0.035341	0.009807	0.011024	0	0.009799	0.010478	0.190443	0.010463	0.012311
1.874	0.004082	0.002231	0.01006	0.007998	0.006979	0.038394	0.00629	0.035176	0.009825	0.010983	0	0.009696	0.010372	0.190275	0.010593	0.012369
1.8745	0.004059	0.002206	0.009986	0.007955	0.006981	0.038509	0.006296	0.035011	0.009842	0.010941	0	0.009594	0.010268	0.190113	0.010724	0.012426
1.875	0.004036	0.002183	0.009913	0.007913	0.006983	0.03862	0.006301	0.034845	0.00986	0.010898	0	0.009493	0.010163	0.189956	0.010856	0.012481
1.8755	0.004015	0.002159	0.009841	0.007872	0.006986	0.038727	0.006305	0.034678	0.009879	0.010853	0	0.009393	0.010059	0.189805	0.010988	0.012536
1.876	0.003994	0.002135	0.00977	0.007831	0.006989	0.038831	0.00631	0.034512	0.009898	0.010806	0	0.009293	0.009956	0.18966	0.01112	0.012589
1.8765	0.003974	0.002112	0.0097	0.007791	0.006992	0.038931	0.006313	0.034345	0.009917	0.010758	0	0.009195	0.009853	0.189519	0.011253	0.01264
1.877	0.003955	0.002089	0.009632	0.007753	0.006996	0.039026	0.006317	0.034178	0.009936	0.010709	0	0.009097	0.009751	0.189384	0.011386	0.012691
1.8775	0.003937	0.002067	0.009565	0.007715	0.007	0.039118	0.00632	0.034011	0.009956	0.010658	0	0.009	0.00965	0.189252	0.01152	0.012739
1.878	0.003919	0.002045	0.009498	0.007678	0.007004	0.039207	0.006323	0.033843	0.009975	0.010606	0	0.008904	0.009549	0.189125	0.011653	0.012787
