datacolumns 17
datarows 1067
time	addmag_r	bicfemlh_r	gaslat_r	gasmed_r	gmax_r	gmed_r	gra_r	perlong_r	recfem_r	sar_r	semimem_r	sol_r	tfl_r	tibant_r	vaslat_r	vasmed_r
2.596	0.125813	0.136948	0.004943	0.005378	0.022492	0.06008	0.10786	0.009836	0.00327	0.011983	0.12231	0.003511	0.004515	0.047858	0.003357	0.003162
2.5965	0.125484	0.13653	0.004944	0.005357	0.022464	0.060437	0.107952	0.009807	0.003281	0.011954	0.121594	0.003515	0.004583	0.047669	0.00334	0.003139
2.597	0.125143	0.136087	0.004947	0.005335	0.022432	0.060809	0.108017	0.009779	0.003292	0.011928	0.120869	0.003519	0.004654	0.047481	0.003323	0.003116
2.5975	0.124789	0.135617	0.004949	0.005313	0.022396	0.061197	0.108055	0.009751	0.003303	0.011905	0.120134	0.003523	0.004727	0.047293	0.003306	0.003094
2.598	0.124423	0.135123	0.004952	0.005291	0.022356	0.0616	0.108068	0.009724	0.003314	0.011885	0.11939	0.003527	0.004803	0.047107	0.003289	0.003071
2.5985	0.124044	0.134604	0.004956	0.005268	0.022312	0.062019	0.108054	0.009697	0.003325	0.011869	0.118637	0.003531	0.004882	0.046923	0.003272	0.003049
2.599	0.123652	0.134061	0.00496	0.005245	0.022265	0.062453	0.108015	0.00967	0.003336	0.011855	0.117877	0.003535	0.004964	0.04674	0.003254	0.003026
2.5995	0.123247	0.133494	0.004965	0.005222	0.022213	0.062904	0.107951	0.009644	0.003347	0.011844	0.117108	0.00354	0.005048	0.046559	0.003237	0.003003
2.6	0.12283	0.132904	0.00497	0.005199	0.022158	0.063371	0.107861	0.009618	0.003358	0.011835	0.116332	0.003544	0.005136	0.046382	0.00322	0.002981
2.6005	0.1224	0.132291	0.004975	0.005175	0.0221	0.063855	0.107746	0.009593	0.003368	0.011829	0.115549	0.003549	0.005226	0.046207	0.003202	0.002959
2.601	0.121957	0.131656	0.004981	0.005152	0.022038	0.064355	0.107606	0.009569	0.003379	0.011825	0.11476	0.003553	0.005319	0.046035	0.003185	0.002936
2.6015	0.121501	0.131001	0.004988	0.005128	0.021973	0.064872	0.107442	0.009545	0.00339	0.011824	0.113965	0.003558	0.005415	0.045867	0.003168	0.002914
2.602	0.121033	0.130325	0.004995	0.005103	0.021904	0.065406	0.107254	0.009522	0.0034	0.011824	0.113164	0.003563	0.005515	0.045702	0.00315	0.002892
2.6025	0.120552	0.129629	0.005003	0.005079	0.021833	0.065957	0.107041	0.0095	0.003411	0.011826	0.112358	0.003568	0.005617	0.045542	0.003133	0.002869
2.603	0.120059	0.128915	0.005011	0.005054	0.021758	0.066526	0.106804	0.009479	0.003421	0.01183	0.111548	0.003573	0.005722	0.045386	0.003116	0.002847
2.6035	0.119554	0.128182	0.00502	0.00503	0.021681	0.067112	0.106543	0.009459	0.003431	0.011835	0.110734	0.003578	0.00583	0.045235	0.003099	0.002825
2.604	0.119038	0.127431	0.005029	0.005005	0.021601	0.067715	0.106259	0.009439	0.003442	0.011841	0.109917	0.003583	0.005942	0.045089	0.003082	0.002803
2.6045	0.11851	0.126662	0.005039	0.00498	0.021519	0.068335	0.105951	0.009421	0.003452	0.011849	0.109097	0.003588	0.006056	0.044948	0.003065	0.002782
2.605	0.11797	0.125878	0.005049	0.004955	0.021434	0.068974	0.10562	0.009404	0.003462	0.011857	0.108274	0.003593	0.006174	0.044812	0.003048	0.00276
2.6055	0.117419	0.125077	0.00506	0.00493	0.021346	0.06963	0.105266	0.009388	0.003472	0.011866	0.107449	0.003599	0.006295	0.044681	0.003032	0.002738
2.606	0.116857	0.12426	0.005071	0.004904	0.021256	0.070304	0.10489	0.009373	0.003482	0.011876	0.106623	0.003604	0.006419	0.044557	0.003015	0.002717
2.6065	0.116284	0.123428	0.005083	0.004879	0.021164	0.070996	0.104492	0.009359	0.003491	0.011887	0.105795	0.00361	0.006546	0.044438	0.002999	0.002696
2.607	0.1157	0.122581	0.005095	0.004853	0.021069	0.071706	0.104071	0.009347	0.003501	0.011897	0.104966	0.003615	0.006677	0.044326	0.002983	0.002674
2.6075	0.115105	0.12172	0.005108	0.004828	0.020972	0.072435	0.103629	0.009336	0.00351	0.011908	0.104137	0.003621	0.006811	0.044219	0.002967	0.002653
2.608	0.114499	0.120844	0.005121	0.004802	0.020874	0.073182	0.103166	0.009326	0.003519	0.011918	0.103307	0.003627	0.006948	0.044119	0.002952	0.002632
2.6085	0.113884	0.119955	0.005135	0.004776	0.020773	0.073948	0.102682	0.009318	0.003528	0.011928	0.102477	0.003632	0.007089	0.044026	0.002937	0.002611
2.609	0.113258	0.119053	0.005149	0.00475	0.020671	0.074733	0.102177	0.009311	0.003537	0.011938	0.101648	0.003638	0.007233	0.043939	0.002922	0.002591
2.6095	0.112622	0.118137	0.005164	0.004725	0.020566	0.075536	0.101652	0.009305	0.003546	0.011948	0.10082	0.003644	0.007381	0.043859	0.002907	0.00257
2.61	0.111976	0.117209	0.005179	0.004699	0.02046	0.076358	0.101107	0.009301	0.003555	0.011956	0.099992	0.00365	0.007532	0.043786	0.002892	0.00255
2.6105	0.11132	0.116268	0.005195	0.004673	0.020353	0.0772	0.100543	0.009299	0.003563	0.011964	0.099166	0.003656	0.007686	0.04372	0.002878	0.00253
2.611	0.110654	0.115315	0.005211	0.004647	0.020243	0.07806	0.09996	0.009298	0.003571	0.011971	0.098342	0.003662	0.007844	0.043661	0.002864	0.002509
2.6115	0.10998	0.11435	0.005227	0.004621	0.020133	0.07894	0.099358	0.009298	0.003579	0.011977	0.09752	0.003668	0.008006	0.043609	0.002851	0.002489
2.612	0.109295	0.113374	0.005244	0.004595	0.020021	0.079838	0.098738	0.0093	0.003587	0.011981	0.096701	0.003674	0.008171	0.043564	0.002837	0.00247
2.6125	0.108601	0.112387	0.005261	0.004569	0.019908	0.080756	0.098099	0.009304	0.003594	0.011984	0.095885	0.00368	0.008339	0.043527	0.002824	0.00245
2.613	0.107898	0.111389	0.005279	0.004542	0.019793	0.081693	0.097443	0.009309	0.003602	0.011986	0.095073	0.003686	0.008512	0.043496	0.002812	0.002431
2.6135	0.107185	0.11038	0.005297	0.004516	0.019678	0.082649	0.09677	0.009316	0.003609	0.011986	0.094264	0.003693	0.008688	0.043474	0.002799	0.002411
2.614	0.106463	0.109361	0.005316	0.00449	0.019561	0.083625	0.096079	0.009325	0.003616	0.011985	0.09346	0.003699	0.008867	0.043458	0.002787	0.002392
2.6145	0.105732	0.108332	0.005334	0.004463	0.019443	0.08462	0.095372	0.009335	0.003623	0.011981	0.092661	0.003705	0.00905	0.04345	0.002776	0.002373
2.615	0.104992	0.107295	0.005354	0.004437	0.019325	0.085634	0.094648	0.009347	0.003629	0.011976	0.091867	0.003711	0.009237	0.04345	0.002764	0.002354
2.6155	0.104244	0.106249	0.005373	0.00441	0.019205	0.086667	0.093909	0.009361	0.003635	0.011968	0.091078	0.003717	0.009428	0.043456	0.002754	0.002336
2.616	0.103487	0.105195	0.005393	0.004384	0.019085	0.087719	0.093153	0.009376	0.003642	0.011959	0.090295	0.003723	0.009622	0.043471	0.002743	0.002317
2.6165	0.102722	0.104133	0.005413	0.004357	0.018963	0.088791	0.092382	0.009393	0.003648	0.011948	0.089518	0.003728	0.00982	0.043493	0.002733	0.002299
2.617	0.101949	0.103065	0.005434	0.00433	0.018842	0.089882	0.091597	0.009412	0.003653	0.011935	0.088748	0.003734	0.010022	0.043522	0.002723	0.002281
2.6175	0.101168	0.101991	0.005454	0.004303	0.018719	0.090992	0.090797	0.009432	0.003659	0.01192	0.087986	0.00374	0.010227	0.043558	0.002713	0.002263
2.618	0.100381	0.100912	0.005475	0.004276	0.018596	0.09212	0.089983	0.009454	0.003664	0.011903	0.087231	0.003745	0.010437	0.043602	0.002704	0.002246
2.6185	0.099585	0.099828	0.005497	0.004249	0.018472	0.093268	0.089156	0.009478	0.003669	0.011883	0.086484	0.00375	0.01065	0.043653	0.002696	0.002228
2.619	0.098784	0.098739	0.005518	0.004221	0.018348	0.094434	0.088315	0.009504	0.003674	0.011862	0.085745	0.003755	0.010866	0.043711	0.002687	0.002211
2.6195	0.097975	0.097647	0.00554	0.004193	0.018224	0.095619	0.087462	0.009531	0.003679	0.011839	0.085016	0.00376	0.011087	0.043777	0.002679	0.002194
2.62	0.097161	0.096553	0.005562	0.004165	0.018099	0.096822	0.086597	0.00956	0.003684	0.011814	0.084296	0.003765	0.011311	0.043849	0.002671	0.002177
2.6205	0.096341	0.095457	0.005584	0.004137	0.017974	0.098044	0.085721	0.009591	0.003689	0.011787	0.083586	0.00377	0.011539	0.043929	0.002664	0.002161
2.621	0.095515	0.094359	0.005606	0.004109	0.017849	0.099283	0.084833	0.009623	0.003693	0.011758	0.082886	0.003774	0.011771	0.044015	0.002657	0.002144
2.6215	0.094685	0.093262	0.005629	0.00408	0.017723	0.100541	0.083935	0.009657	0.003698	0.011726	0.082198	0.003778	0.012007	0.044108	0.002651	0.002128
2.622	0.09385	0.092165	0.005651	0.004051	0.017598	0.101815	0.083027	0.009692	0.003702	0.011693	0.08152	0.003782	0.012246	0.044208	0.002645	0.002112
2.6225	0.093011	0.091069	0.005674	0.004022	0.017473	0.103107	0.082109	0.00973	0.003706	0.011658	0.080854	0.003786	0.012489	0.044314	0.002639	0.002097
2.623	0.092167	0.089975	0.005697	0.003993	0.017347	0.104416	0.081181	0.009768	0.00371	0.011621	0.0802	0.003789	0.012736	0.044427	0.002633	0.002081
2.6235	0.09132	0.088884	0.00572	0.003963	0.017222	0.105741	0.080244	0.009809	0.003714	0.011582	0.079557	0.003792	0.012986	0.044545	0.002628	0.002066
