datacolumns 17
datarows 190
time	addmag_r	bicfemlh_r	gaslat_r	gasmed_r	gmax_r	gmed_r	gra_r	perlong_r	recfem_r	sar_r	semimem_r	sol_r	tfl_r	tibant_r	vaslat_r	vasmed_r
2.508	0.103032	0.15478	0.043836	0.025818	0.115865	0.153547	0.029971	0.071021	0.034538	0.015676	0.049099	0.036776	0.012677	0.600857	0.138838	0.094728
2.512	0.09575	0.144447	0.044321	0.025941	0.110022	0.151702	0.029385	0.070485	0.033847	0.015427	0.044152	0.040262	0.012461	0.588021	0.141494	0.094156
2.516	0.089107	0.134859	0.044589	0.025977	0.103276	0.148412	0.028528	0.069764	0.032933	0.015136	0.040854	0.04403	0.012071	0.570291	0.142974	0.093008
2.52	0.083164	0.126245	0.044687	0.02598	0.095959	0.143769	0.02745	0.068983	0.031832	0.014805	0.039197	0.048117	0.011535	0.547586	0.143204	0.091357
2.524	0.078019	0.118706	0.044674	0.02601	0.088407	0.13787	0.026219	0.068232	0.030601	0.014445	0.039151	0.052585	0.01089	0.520105	0.142238	0.089295
2.528	0.073751	0.11222	0.044601	0.026127	0.080889	0.130841	0.024894	0.067564	0.029299	0.014061	0.040671	0.057467	0.010178	0.488205	0.140243	0.086936
2.532	0.070397	0.106687	0.044527	0.02639	0.073593	0.122783	0.023533	0.067019	0.027967	0.013656	0.043705	0.062758	0.009435	0.452771	0.137354	0.084355
2.536	0.067975	0.102012	0.044523	0.026862	0.066631	0.113777	0.022186	0.066662	0.026622	0.013229	0.048184	0.068433	0.008692	0.415401	0.133667	0.081559
2.54	0.066482	0.098118	0.04466	0.027606	0.060048	0.10393	0.020887	0.066557	0.02527	0.012778	0.054013	0.074452	0.007966	0.377861	0.129257	0.078514
2.544	0.065888	0.094909	0.044978	0.02867	0.053861	0.093494	0.019662	0.066734	0.023906	0.012299	0.061081	0.080773	0.007272	0.341805	0.124197	0.075175
2.548	0.066128	0.092254	0.04549	0.030073	0.048094	0.08284	0.018532	0.067184	0.02252	0.011796	0.069256	0.087351	0.00662	0.308557	0.118497	0.071532
2.552	0.067113	0.08997	0.046167	0.0318	0.042797	0.072306	0.01751	0.067857	0.021112	0.011276	0.078392	0.094107	0.006018	0.279109	0.112166	0.067622
2.556	0.068708	0.087894	0.046934	0.033805	0.038027	0.06217	0.016604	0.06865	0.019683	0.010748	0.0883	0.100883	0.005474	0.254141	0.105245	0.06354
2.56	0.070758	0.085942	0.047675	0.036004	0.033826	0.052644	0.015815	0.06941	0.018249	0.010223	0.098779	0.107426	0.00499	0.234016	0.097892	0.059415
2.564	0.073123	0.084161	0.048241	0.038283	0.030229	0.043873	0.015138	0.069959	0.016839	0.009705	0.109661	0.113404	0.004565	0.218821	0.090371	0.055363
2.568	0.075686	0.082636	0.04851	0.040532	0.02725	0.035944	0.014556	0.07014	0.015482	0.009193	0.120772	0.11844	0.004196	0.208416	0.082944	0.051488
2.572	0.078383	0.081458	0.048468	0.042692	0.024872	0.028899	0.014057	0.069936	0.014203	0.008683	0.131974	0.12229	0.003876	0.202474	0.075812	0.047858
2.576	0.081243	0.080731	0.04822	0.044786	0.023052	0.022744	0.013644	0.069461	0.013019	0.008175	0.143228	0.124966	0.003596	0.20048	0.069092	0.044493
2.58	0.0843	0.080555	0.047885	0.046852	0.021728	0.017455	0.013329	0.06886	0.011937	0.007675	0.154469	0.126655	0.003346	0.201764	0.062852	0.04138
2.584	0.087525	0.080981	0.047544	0.04889	0.02082	0.012989	0.013128	0.068216	0.01096	0.007191	0.165498	0.12758	0.003118	0.205669	0.057153	0.038481
2.588	0.090815	0.08198	0.047231	0.050857	0.02024	0.00929	0.013063	0.067573	0.010088	0.006727	0.175963	0.127903	0.002909	0.211585	0.052052	0.035759
2.592	0.094024	0.083476	0.046945	0.052677	0.019885	0.006291	0.013154	0.066967	0.009319	0.006283	0.185425	0.127663	0.002715	0.218878	0.047574	0.033195
2.596	0.097019	0.08535	0.046653	0.054273	0.01965	0.003916	0.01341	0.066442	0.008655	0.005861	0.193415	0.126793	0.002539	0.226838	0.043705	0.030801
2.6	0.099674	0.087454	0.046332	0.055585	0.01944	0.002087	0.013834	0.066019	0.008099	0.005464	0.199568	0.125201	0.002382	0.23473	0.040386	0.028596
2.604	0.101908	0.089666	0.045974	0.05657	0.019167	0.000724	0.014426	0.065668	0.007648	0.005093	0.203732	0.122794	0.002244	0.241992	0.03755	0.026591
2.608	0.103695	0.091883	0.045568	0.057187	0.01877	0	0.015189	0.065309	0.00729	0.004751	0.205968	0.119594	0.002126	0.248407	0.035137	0.02478
2.612	0.105053	0.094042	0.045063	0.0574	0.018207	0	0.016123	0.064843	0.007009	0.004438	0.206448	0.115678	0.002027	0.253897	0.033107	0.023135
2.616	0.105973	0.096122	0.044393	0.05717	0.017475	0	0.017218	0.06417	0.006782	0.004155	0.20538	0.111153	0.001945	0.258424	0.03141	0.021614
2.62	0.106392	0.098158	0.043492	0.056482	0.016605	0	0.018455	0.063196	0.006588	0.003904	0.203021	0.106127	0.00188	0.261914	0.029969	0.020166
2.624	0.106222	0.100176	0.042311	0.055321	0.01564	0	0.019803	0.061851	0.006411	0.003687	0.199629	0.100726	0.001829	0.264279	0.028678	0.018749
2.628	0.105379	0.102137	0.040854	0.053676	0.014637	0	0.021222	0.060107	0.006238	0.003504	0.195353	0.095044	0.001792	0.265453	0.02742	0.017333
2.632	0.103799	0.103913	0.039201	0.051589	0.013654	0	0.022659	0.058019	0.006058	0.003352	0.190172	0.089217	0.001766	0.265409	0.02608	0.015909
2.636	0.101467	0.10528	0.03748	0.049184	0.012751	0	0.024051	0.055724	0.005862	0.003231	0.184026	0.083512	0.001753	0.264222	0.02457	0.014476
2.64	0.098359	0.105995	0.035825	0.046637	0.011993	0	0.025327	0.053403	0.00564	0.00314	0.176934	0.078257	0.00175	0.262008	0.022861	0.013049
2.644	0.094444	0.10585	0.03435	0.044115	0.011452	0	0.026406	0.051215	0.005389	0.003076	0.168995	0.07375	0.001758	0.258874	0.020971	0.01165
2.648	0.089778	0.104779	0.033149	0.041755	0.011204	0	0.027212	0.049283	0.005112	0.003039	0.160416	0.070258	0.001774	0.254865	0.018953	0.010306
2.652	0.084554	0.102822	0.032296	0.03966	0.011323	0	0.027684	0.047702	0.004818	0.003026	0.151475	0.068034	0.001799	0.25008	0.01687	0.009043
2.656	0.079	0.100115	0.031846	0.037912	0.011874	0	0.027784	0.04654	0.004517	0.003031	0.142358	0.067297	0.001831	0.244632	0.014797	0.007883
2.66	0.073339	0.096806	0.031842	0.036577	0.012918	0.000172	0.0275	0.045826	0.004222	0.003049	0.133231	0.068224	0.001868	0.238524	0.012799	0.006838
2.664	0.067759	0.09307	0.032317	0.035703	0.014518	0.000436	0.026867	0.045565	0.00394	0.003076	0.124226	0.070941	0.001906	0.231618	0.010929	0.005916
2.668	0.062406	0.08903	0.033286	0.035315	0.016747	0.000727	0.025951	0.04575	0.003679	0.003102	0.115482	0.075542	0.001944	0.223672	0.009228	0.005116
2.672	0.057382	0.084772	0.034753	0.035422	0.019684	0.001061	0.024833	0.046351	0.00344	0.003121	0.107066	0.082112	0.001981	0.214531	0.007728	0.00443
2.676	0.052746	0.080312	0.036718	0.036012	0.023411	0.001458	0.023569	0.047348	0.003229	0.003128	0.098989	0.090699	0.002017	0.204135	0.006456	0.00385
2.68	0.04853	0.075626	0.039195	0.037067	0.027998	0.001945	0.022201	0.048746	0.003045	0.003115	0.09121	0.101289	0.00205	0.192695	0.005432	0.003362
2.684	0.044769	0.070733	0.042216	0.038577	0.033503	0.00255	0.020769	0.050617	0.002894	0.003083	0.083646	0.113799	0.002079	0.180553	0.004668	0.00296
2.688	0.041514	0.065722	0.045813	0.040524	0.039967	0.003305	0.019307	0.053066	0.00278	0.003034	0.076253	0.128072	0.002107	0.168074	0.004175	0.002638
2.692	0.038832	0.060714	0.049996	0.042872	0.047417	0.00424	0.017852	0.056183	0.002712	0.002972	0.069091	0.143874	0.002134	0.155595	0.00396	0.002401
2.696	0.036794	0.055841	0.054746	0.045578	0.055848	0.005389	0.016438	0.06007	0.002697	0.002905	0.062269	0.160855	0.002163	0.143395	0.004031	0.002252
2.7	0.035449	0.051207	0.060014	0.048606	0.065237	0.006786	0.015099	0.064832	0.002744	0.002837	0.055867	0.178537	0.002197	0.131743	0.004393	0.002198
2.704	0.034812	0.046886	0.065737	0.051905	0.07553	0.008467	0.013862	0.070561	0.002858	0.002773	0.049918	0.196374	0.002239	0.12092	0.00505	0.002241
2.708	0.034873	0.042927	0.071856	0.055409	0.086622	0.010463	0.012746	0.077304	0.003042	0.00272	0.044406	0.213849	0.002291	0.111146	0.006	0.002381
2.712	0.035586	0.039374	0.07834	0.059072	0.098364	0.012804	0.011766	0.08506	0.003297	0.002684	0.039274	0.230697	0.002356	0.102536	0.00724	0.002619
2.716	0.036879	0.036276	0.085163	0.062862	0.11063	0.015509	0.010926	0.09382	0.003625	0.00267	0.034506	0.24691	0.002435	0.095092	0.008761	0.002951
2.72	0.038663	0.033675	0.09227	0.066749	0.123325	0.018593	0.010232	0.10361	0.004024	0.002685	0.030134	0.262547	0.002532	0.08876	0.010548	0.003374
2.724	0.040858	0.031623	0.099603	0.070733	0.13641	0.022077	0.009693	0.114419	0.004497	0.002737	0.026204	0.27757	0.002652	0.083442	0.012583	0.003886
2.728	0.043393	0.03018	0.107214	0.07487	0.14977	0.025981	0.009315	0.126209	0.005042	0.002832	0.02277	0.291897	0.002801	0.079007	0.01484	0.004483
2.732	0.0462	0.029402	0.115283	0.07928	0.16317	0.030314	0.009105	0.138974	0.005662	0.002977	0.019898	0.30559	0.002995	0.075348	0.017284	0.005163
2.736	0.049179	0.029335	0.124057	0.084118	0.176314	0.035067	0.009058	0.152696	0.006354	0.003178	0.017654	0.318848	0.003248	0.072419	0.01987	0.00592
2.74	0.052199	0.03	0.133808	0.089601	0.1889	0.040222	0.009167	0.167374	0.007112	0.003436	0.016095	0.331902	0.003577	0.070199	0.022546	0.006739
2.744	0.055121	0.031393	0.14481	0.095996	0.200577	0.045757	0.009425	0.183009	0.007926	0.00375	0.01526	0.345031	0.003998	0.068637	0.025267	0.007608
2.748	0.057824	0.033494	0.157373	0.103583	0.21108	0.051625	0.009813	0.199561	0.00878	0.004117	0.015176	0.358394	0.004535	0.067649	0.028011	0.00851
2.812	0.067935	0.136255	0.561784	0.458476	0.166139	0.122898	0.017456	0.59319	0.010075	0.010908	0.088399	0.583333	0.041212	0.109542	0.028353	0.01306
2.816	0.066622	0.143129	0.580354	0.481271	0.149281	0.121345	0.017558	0.612934	0.009413	0.011193	0.092408	0.589149	0.044387	0.113015	0.025047	0.012555
2.82	0.065172	0.149822	0.594573	0.501632	0.132457	0.118871	0.017608	0.631278	0.008796	0.011461	0.095761	0.593375	0.047399	0.11591	0.021933	0.01206
2.824	0.063594	0.156239	0.604694	0.51938	0.116099	0.115484	0.017604	0.64857	0.008227	0.011696	0.098355	0.596164	0.050215	0.118369	0.019067	0.011582
2.828	0.061956	0.162289	0.611307	0.534459	0.100545	0.11115	0.017548	0.665427	0.007707	0.011872	0.100076	0.597752	0.05281	0.120651	0.016479	0.011123
2.832	0.060338	0.167878	0.614971	0.546728	0.086016	0.105841	0.017455	0.682329	0.007233	0.011957	0.100803	0.598569	0.055142	0.123016	0.014179	0.010682
2.836	0.058826	0.172836	0.615941	0.555997	0.07267	0.099594	0.01734	0.699377	0.006802	0.011927	0.10038	0.598986	0.05713	0.125671	0.012161	0.010259
2.84	0.057516	0.17689	0.614423	0.56205	0.06062	0.092604	0.017229	0.71659	0.006409	0.011771	0.098712	0.599021	0.058677	0.128717	0.010405	0.009856
2.844	0.056531	0.179766	0.610704	0.564867	0.049917	0.085136	0.017146	0.733795	0.006048	0.011502	0.095825	0.598307	0.059705	0.132134	0.008886	0.009478
2.848	0.055987	0.181234	0.604906	0.56425	0.04056	0.077466	0.017119	0.750498	0.005715	0.011149	0.091845	0.596225	0.060193	0.135806	0.007578	0.009131
2.852	0.055969	0.181116	0.596979	0.559738	0.032512	0.069842	0.017164	0.765926	0.005407	0.010736	0.086934	0.591983	0.060123	0.139555	0.006464	0.008824
2.856	0.05654	0.179217	0.586645	0.550745	0.025702	0.06246	0.017297	0.779693	0.005127	0.010287	0.081288	0.584941	0.059487	0.14321	0.005525	0.008566
2.86	0.057748	0.175365	0.573621	0.536699	0.020042	0.055473	0.017523	0.792066	0.004874	0.009821	0.075123	0.575019	0.058303	0.146693	0.004747	0.008365
2.864	0.059601	0.169557	0.557792	0.517363	0.015429	0.049003	0.017841	0.803457	0.004652	0.009351	0.068626	0.562327	0.056631	0.149962	0.004113	0.008222
2.868	0.062067	0.161908	0.539375	0.492936	0.011755	0.04313	0.018246	0.814012	0.004459	0.00889	0.061986	0.546924	0.054576	0.152998	0.003606	0.008134
2.872	0.065092	0.152652	0.518911	0.464243	0.008903	0.037896	0.018732	0.823534	0.004294	0.008451	0.055379	0.529174	0.052272	0.15578	0.00321	0.00809
2.876	0.068603	0.142094	0.496906	0.432393	0.006754	0.033319	0.019286	0.831208	0.004155	0.008043	0.048946	0.509376	0.049856	0.15821	0.002911	0.008079
2.88	0.072486	0.130595	0.473904	0.398483	0.005203	0.029397	0.019882	0.835565	0.004044	0.007672	0.042821	0.487738	0.047429	0.160055	0.002693	0.008096
2.884	0.076572	0.11853	0.450314	0.36343	0.004144	0.0261	0.020487	0.834696	0.003955	0.007342	0.037104	0.464363	0.045044	0.160997	0.002544	0.008131
2.888	0.080638	0.106283	0.426529	0.327997	0.003479	0.023373	0.021063	0.826858	0.003884	0.007048	0.031865	0.439221	0.042711	0.160752	0.002451	0.008171
