datacolumns 17
datarows 1115
time	addmag_r	bicfemlh_r	gaslat_r	gasmed_r	gmax_r	gmed_r	gra_r	perlong_r	recfem_r	sar_r	semimem_r	sol_r	tfl_r	tibant_r	vaslat_r	vasmed_r
2.526	0.124526	0.090656	0.006163	0.007158	0.015907	0.084165	0.03441	0.00986	0.00274	0.031655	0.133509	0.003513	0.015687	0.088235	0.004718	0.004206
2.5265	0.12361	0.090502	0.006133	0.0071	0.015931	0.084325	0.034209	0.009785	0.002732	0.030957	0.132778	0.003497	0.015543	0.087426	0.004694	0.004165
2.527	0.122686	0.090332	0.006104	0.007042	0.015954	0.084491	0.034011	0.009712	0.002724	0.030272	0.132026	0.003481	0.0154	0.086619	0.00467	0.004123
2.5275	0.121755	0.090148	0.006075	0.006983	0.015976	0.084663	0.033817	0.009639	0.002716	0.029602	0.131254	0.003466	0.015258	0.085815	0.004644	0.004082
2.528	0.120817	0.089948	0.006046	0.006923	0.015999	0.084841	0.033627	0.009566	0.002709	0.028944	0.130462	0.00345	0.015118	0.085013	0.004619	0.004042
2.5285	0.119871	0.089734	0.006018	0.006862	0.016021	0.085026	0.033439	0.009494	0.002701	0.0283	0.129651	0.003433	0.014979	0.084215	0.004593	0.004001
2.529	0.118918	0.089506	0.005989	0.006801	0.016043	0.085218	0.033255	0.009422	0.002694	0.027669	0.128821	0.003417	0.014841	0.083419	0.004566	0.003961
2.5295	0.117959	0.089262	0.005961	0.006739	0.016064	0.085417	0.033073	0.009351	0.002687	0.027051	0.127973	0.0034	0.014705	0.082625	0.00454	0.003921
2.53	0.116991	0.089004	0.005933	0.006676	0.016085	0.085623	0.032893	0.009281	0.002681	0.026446	0.127107	0.003383	0.014571	0.081834	0.004512	0.003881
2.5305	0.116017	0.088731	0.005905	0.006613	0.016105	0.085836	0.032716	0.009211	0.002674	0.025853	0.126224	0.003366	0.014438	0.081046	0.004485	0.003841
2.531	0.115036	0.088444	0.005878	0.006549	0.016125	0.086057	0.032541	0.009142	0.002668	0.025273	0.125323	0.003349	0.014308	0.080259	0.004457	0.003802
2.5315	0.114047	0.088142	0.005851	0.006484	0.016145	0.086285	0.032367	0.009073	0.002662	0.024705	0.124407	0.003331	0.014179	0.079475	0.004429	0.003763
2.532	0.113051	0.087825	0.005824	0.006418	0.016163	0.086521	0.032194	0.009005	0.002656	0.024149	0.123474	0.003313	0.014053	0.078693	0.0044	0.003724
2.5325	0.112048	0.087494	0.005797	0.006352	0.016181	0.086764	0.032023	0.008937	0.002651	0.023606	0.122526	0.003294	0.013928	0.077912	0.004371	0.003686
2.533	0.111037	0.087148	0.005771	0.006286	0.016199	0.087016	0.031853	0.00887	0.002646	0.023074	0.121563	0.003276	0.013806	0.077133	0.004342	0.003647
2.5335	0.110019	0.086787	0.005745	0.006219	0.016216	0.087275	0.031683	0.008804	0.002641	0.022554	0.120585	0.003257	0.013687	0.076356	0.004312	0.003609
2.534	0.108994	0.086412	0.005719	0.006151	0.016232	0.087542	0.031514	0.008738	0.002636	0.022045	0.119592	0.003237	0.013569	0.075579	0.004283	0.003572
2.5345	0.107961	0.086022	0.005693	0.006082	0.016247	0.087817	0.031346	0.008674	0.002632	0.021548	0.118585	0.003217	0.013455	0.074804	0.004253	0.003534
2.535	0.10692	0.085617	0.005668	0.006013	0.016262	0.0881	0.031178	0.008609	0.002628	0.021061	0.117564	0.003197	0.013343	0.07403	0.004222	0.003497
2.5355	0.105872	0.085198	0.005643	0.005943	0.016275	0.088391	0.03101	0.008546	0.002624	0.020586	0.11653	0.003176	0.013234	0.073256	0.004192	0.00346
2.536	0.104816	0.084763	0.005618	0.005873	0.016288	0.08869	0.030842	0.008483	0.00262	0.020121	0.115483	0.003154	0.013128	0.072483	0.004161	0.003423
2.5365	0.103753	0.084314	0.005593	0.005802	0.016301	0.088996	0.030674	0.008421	0.002617	0.019667	0.114422	0.003132	0.013026	0.071711	0.00413	0.003387
2.537	0.102682	0.083851	0.005569	0.00573	0.016312	0.089311	0.030505	0.008359	0.002614	0.019224	0.11335	0.00311	0.012926	0.070939	0.004098	0.003351
2.5375	0.101604	0.083373	0.005545	0.005658	0.016322	0.089634	0.030336	0.008298	0.002611	0.01879	0.112265	0.003087	0.012829	0.070169	0.004067	0.003315
2.538	0.10052	0.08288	0.005521	0.005585	0.016331	0.089964	0.030166	0.008238	0.002608	0.018367	0.111169	0.003064	0.012736	0.069399	0.004035	0.003279
2.5385	0.099429	0.082374	0.005498	0.005511	0.01634	0.090303	0.029996	0.008179	0.002606	0.017954	0.110062	0.003039	0.012647	0.06863	0.004003	0.003244
2.539	0.098332	0.081854	0.005475	0.005437	0.016347	0.090649	0.029825	0.00812	0.002604	0.017551	0.108944	0.003015	0.01256	0.067862	0.003971	0.003209
2.5395	0.097229	0.08132	0.005452	0.005362	0.016354	0.091003	0.029653	0.008062	0.002602	0.017157	0.107817	0.002989	0.012478	0.067095	0.003939	0.003174
2.54	0.09612	0.080772	0.005429	0.005287	0.016359	0.091365	0.02948	0.008005	0.0026	0.016773	0.10668	0.002963	0.012399	0.066329	0.003907	0.00314
2.5405	0.095007	0.080212	0.005406	0.005211	0.016364	0.091734	0.029306	0.007949	0.002598	0.016399	0.105534	0.002937	0.012324	0.065565	0.003875	0.003106
2.541	0.093889	0.079639	0.005384	0.005134	0.016367	0.092111	0.029132	0.007894	0.002597	0.016034	0.104381	0.002909	0.012253	0.064801	0.003842	0.003072
2.5415	0.092766	0.079054	0.005362	0.005056	0.01637	0.092496	0.028956	0.007839	0.002596	0.015679	0.103219	0.002881	0.012185	0.064039	0.00381	0.003038
2.542	0.09164	0.078457	0.00534	0.004978	0.016371	0.092888	0.02878	0.007786	0.002596	0.015332	0.102051	0.002853	0.012122	0.063278	0.003777	0.003005
2.5425	0.090511	0.077849	0.005319	0.0049	0.016372	0.093287	0.028603	0.007733	0.002595	0.014995	0.100876	0.002823	0.012062	0.062519	0.003744	0.002972
2.543	0.08938	0.07723	0.005298	0.00482	0.016371	0.093694	0.028425	0.007681	0.002595	0.014667	0.099694	0.002793	0.012007	0.061762	0.003711	0.002939
2.5435	0.088246	0.0766	0.005276	0.00474	0.016369	0.094107	0.028246	0.00763	0.002595	0.014347	0.098507	0.002762	0.011956	0.061006	0.003679	0.002907
2.544	0.087111	0.075961	0.005255	0.004659	0.016367	0.094527	0.028066	0.00758	0.002595	0.014037	0.097315	0.00273	0.011909	0.060253	0.003646	0.002874
2.5445	0.085975	0.075311	0.005235	0.004578	0.016363	0.094954	0.027885	0.007531	0.002595	0.013735	0.096118	0.002698	0.011867	0.059502	0.003613	0.002843
2.545	0.084838	0.074653	0.005214	0.004496	0.016358	0.095388	0.027703	0.007483	0.002596	0.013441	0.094917	0.002665	0.011829	0.058753	0.003581	0.002811
2.5455	0.0837	0.073986	0.005194	0.004414	0.016352	0.095828	0.02752	0.007436	0.002596	0.013156	0.093712	0.00263	0.011795	0.058008	0.003548	0.00278
2.546	0.082563	0.073311	0.005173	0.00433	0.016345	0.096274	0.027336	0.00739	0.002597	0.01288	0.092504	0.002596	0.011766	0.057265	0.003516	0.002749
2.5465	0.081427	0.072628	0.005153	0.004247	0.016337	0.096726	0.027151	0.007344	0.002598	0.012612	0.091294	0.00256	0.011741	0.056526	0.003483	0.002719
2.547	0.080291	0.071938	0.005133	0.004162	0.016327	0.097184	0.026965	0.0073	0.0026	0.012352	0.09008	0.002523	0.01172	0.05579	0.003451	0.002689
2.5475	0.079157	0.07124	0.005113	0.004077	0.016317	0.097648	0.026778	0.007257	0.002601	0.012101	0.088865	0.002486	0.011705	0.055058	0.003419	0.002659
2.548	0.078024	0.070536	0.005094	0.003991	0.016306	0.098117	0.02659	0.007215	0.002603	0.011857	0.087649	0.002448	0.011693	0.054331	0.003387	0.00263
2.5485	0.076894	0.069826	0.005074	0.003905	0.016293	0.098591	0.0264	0.007174	0.002605	0.011622	0.086431	0.002409	0.011687	0.053607	0.003355	0.002601
2.549	0.075765	0.06911	0.005054	0.003818	0.016279	0.09907	0.02621	0.007134	0.002607	0.011394	0.085213	0.002369	0.011685	0.052888	0.003324	0.002572
2.5495	0.074639	0.068388	0.005035	0.003731	0.016264	0.099553	0.026018	0.007094	0.002609	0.011175	0.083995	0.002329	0.011687	0.052174	0.003292	0.002543
2.55	0.073515	0.067662	0.005015	0.003643	0.016248	0.100041	0.025826	0.007056	0.002611	0.010963	0.082777	0.002287	0.011695	0.051465	0.003261	0.002515
2.5505	0.072395	0.066931	0.004996	0.003554	0.016231	0.100534	0.025632	0.007019	0.002613	0.010758	0.08156	0.002245	0.011707	0.050761	0.00323	0.002488
2.551	0.071277	0.066197	0.004976	0.003465	0.016213	0.10103	0.025438	0.006983	0.002616	0.010562	0.080344	0.002202	0.011724	0.050062	0.0032	0.00246
2.5515	0.070164	0.065458	0.004957	0.003376	0.016193	0.101531	0.025243	0.006948	0.002618	0.010372	0.07913	0.002159	0.011745	0.049368	0.003169	0.002433
2.552	0.069053	0.064717	0.004938	0.003285	0.016173	0.102035	0.025047	0.006914	0.002621	0.01019	0.077917	0.002114	0.011772	0.04868	0.003139	0.002407
2.5525	0.067947	0.063974	0.004918	0.003195	0.016151	0.102542	0.024851	0.006881	0.002624	0.010015	0.076707	0.002069	0.011803	0.047999	0.003109	0.002381
2.553	0.066845	0.063229	0.004899	0.003103	0.016128	0.103054	0.024653	0.00685	0.002627	0.009848	0.0755	0.002023	0.011839	0.047323	0.003079	0.002355
2.5535	0.065747	0.062482	0.00488	0.003011	0.016103	0.103568	0.024455	0.006819	0.00263	0.009687	0.074296	0.001976	0.01188	0.046653	0.00305	0.002329
2.554	0.064653	0.061735	0.004861	0.002919	0.016077	0.104086	0.024256	0.006789	0.002633	0.009533	0.073095	0.001928	0.011925	0.045989	0.003021	0.002304
2.5545	0.063565	0.060987	0.004841	0.002826	0.016051	0.104606	0.024056	0.00676	0.002636	0.009386	0.071899	0.00188	0.011975	0.045332	0.002992	0.002279
2.555	0.062482	0.06024	0.004822	0.002733	0.016022	0.105129	0.023855	0.006732	0.00264	0.009245	0.070707	0.001831	0.012031	0.044682	0.002964	0.002255
2.5555	0.061405	0.059494	0.004803	0.002639	0.015993	0.105655	0.023654	0.006706	0.002643	0.009111	0.06952	0.001781	0.012091	0.044039	0.002936	0.002231
2.556	0.060333	0.058749	0.004783	0.002544	0.015962	0.106183	0.023452	0.00668	0.002647	0.008983	0.068338	0.00173	0.012155	0.043402	0.002909	0.002207
2.5565	0.059267	0.058006	0.004764	0.002449	0.015931	0.106713	0.023249	0.006656	0.00265	0.008861	0.067163	0.001679	0.012225	0.042773	0.002881	0.002184
2.557	0.058207	0.057267	0.004744	0.002353	0.015898	0.107246	0.023045	0.006632	0.002654	0.008746	0.065994	0.001627	0.012299	0.04215	0.002854	0.002161
2.5575	0.057153	0.05653	0.004725	0.002257	0.015864	0.107781	0.022841	0.006609	0.002658	0.008636	0.064831	0.001574	0.012378	0.041535	0.002828	0.002139
2.558	0.056106	0.055797	0.004705	0.00216	0.015829	0.108319	0.022636	0.006588	0.002661	0.008533	0.063676	0.001521	0.012462	0.040928	0.002802	0.002117
2.5585	0.055066	0.055068	0.004685	0.002063	0.015793	0.10886	0.02243	0.006567	0.002665	0.008435	0.062529	0.001467	0.012551	0.040328	0.002776	0.002095
2.559	0.054032	0.054344	0.004665	0.001965	0.015755	0.109403	0.022224	0.006548	0.002669	0.008343	0.06139	0.001412	0.012644	0.039735	0.002751	0.002074
2.5595	0.053006	0.053625	0.004645	0.001867	0.015717	0.10995	0.022016	0.006529	0.002673	0.008256	0.06026	0.001356	0.012742	0.03915	0.002726	0.002053
2.56	0.051987	0.052912	0.004625	0.001768	0.015678	0.1105	0.021808	0.006512	0.002677	0.008175	0.059138	0.0013	0.012845	0.038573	0.002702	0.002032
2.5605	0.050975	0.052205	0.004605	0.001669	0.015638	0.111054	0.021599	0.006495	0.002681	0.008099	0.058026	0.001243	0.012953	0.038004	0.002678	0.002012
2.561	0.049971	0.051504	0.004585	0.001569	0.015596	0.111612	0.021389	0.00648	0.002685	0.008027	0.056924	0.001186	0.013066	0.037443	0.002654	0.001992
2.5615	0.048975	0.050811	0.004565	0.001469	0.015554	0.112173	0.021178	0.006465	0.002689	0.007961	0.055832	0.001128	0.013183	0.036889	0.002632	0.001973
2.562	0.047988	0.050124	0.004544	0.001368	0.015511	0.112738	0.020966	0.006452	0.002693	0.0079	0.05475	0.001069	0.013306	0.036343	0.002609	0.001954
2.5625	0.047008	0.049445	0.004524	0.001266	0.015468	0.113309	0.020754	0.00644	0.002698	0.007844	0.05368	0.00101	0.013433	0.035805	0.002587	0.001935
2.563	0.046038	0.048775	0.004503	0.001164	0.015423	0.113884	0.02054	0.006428	0.002702	0.007792	0.05262	0.00095	0.013565	0.035275	0.002565	0.001917
2.5635	0.045075	0.048113	0.004482	0.001061	0.015378	0.114464	0.020326	0.006418	0.002706	0.007744	0.051572	0.000889	0.013701	0.034753	0.002544	0.001899
2.564	0.044122	0.047459	0.004462	0.000958	0.015332	0.11505	0.02011	0.006408	0.00271	0.007701	0.050536	0.000828	0.013843	0.034239	0.002524	0.001882
2.5645	0.043178	0.046815	0.004441	0.000854	0.015286	0.115642	0.019894	0.0064	0.002714	0.007663	0.049511	0.000766	0.013989	0.033733	0.002504	0.001864
2.565	0.042243	0.04618	0.004419	0.00075	0.015239	0.116241	0.019677	0.006392	0.002719	0.007628	0.048499	0.000704	0.01414	0.033234	0.002484	0.001848
2.5655	0.041317	0.045555	0.004398	0.000645	0.015192	0.116847	0.019459	0.006386	0.002723	0.007597	0.0475	0.000641	0.014296	0.032744	0.002465	0.001831
2.566	0.0404	0.04494	0.004377	0.000539	0.015145	0.117459	0.019239	0.006381	0.002727	0.007571	0.046513	0.000578	0.014457	0.032261	0.002447	0.001815
2.5665	0.039494	0.044335	0.004355	0.000433	0.015097	0.11808	0.019019	0.006377	0.002731	0.007548	0.04554	0.000514	0.014622	0.031786	0.002429	0.001799
