datacolumns 14
datarows 102
time	bicfemlh_r	bicfemsh_r	gaslat_r	gasmed_r	gra_r	recfem_r	sar_r	semimem_r	semiten_r	tfl_r	vasint_r	vaslat_r	vasmed_r
3.476	-0.0250330589596	-0.014016922237	-0.0177756430782	-0.0164893201784	-0.0223482954513	0.0508776947631	-0.0048201438009	-0.0336959590293	-0.0411517802796	0.0110486917412	0.0458431132695	0.0453269242597	0.0452078918633
3.48	-0.0237431366921	-0.0127098660567	-0.0175186889048	-0.0161705081151	-0.0215389204211	0.0505525459691	-0.00415072091137	-0.0328260465134	-0.0403060592044	0.0114065566048	0.0455627526478	0.0445088122014	0.0447969301455
3.484	-0.0225726009875	-0.011503306467	-0.0172423933884	-0.0158437216364	-0.0207901860784	0.0502785811625	-0.00351375805676	-0.0320182283076	-0.0395175493224	0.0117551956654	0.0453090488037	0.0436779062017	0.0443847112606
3.488	-0.0215337682841	-0.0104206974854	-0.0169791620923	-0.0155387017785	-0.0201177303343	0.0500768411556	-0.00293269359453	-0.0312876933707	-0.0388023798614	0.0120690869739	0.0451103363986	0.0429004633878	0.0440119660822
3.492	-0.0206396258972	-0.00949677923877	-0.016775337585	-0.0152981594415	-0.0195416693696	0.0499950043286	-0.00244357957224	-0.0306527480217	-0.0381795889648	0.0123106889204	0.0450420411301	0.0423305680328	0.0437832933558
3.496	-0.0198935462334	-0.00873426899479	-0.0166261128582	-0.0151174003983	-0.0190668379265	0.049992548258	-0.00204670354827	-0.030118896252	-0.0376554293964	0.0124876346471	0.0450630821315	0.0419388274172	0.0436656804381
3.5	-0.019296411351	-0.00812996180653	-0.0165200047399	-0.014985528482	-0.0186945028905	0.0500282597971	-0.00173656355504	-0.0296883862997	-0.0372327936873	0.0126132158677	0.0451263297628	0.0416760320629	0.0436149842697
3.504	-0.0188481699616	-0.00768060840588	-0.0164480440546	-0.0148939771805	-0.0184250549042	0.0500740571801	-0.00150847901638	-0.0293624234085	-0.036913394803	0.012698094786	0.0451986061139	0.0415066618173	0.0436002289088
3.508	-0.0185469658409	-0.0073819799995	-0.0164034823161	-0.0148361953797	-0.0182573279544	0.05011202547	-0.00135809762195	-0.0291405692344	-0.0366971681274	0.0127504576329	0.0452580351708	0.0414059357258	0.0436007467432
3.512	-0.0183906085688	-0.00723032931937	-0.0163818469064	-0.0148077859498	-0.0181897456652	0.0501318429616	-0.00128209707945	-0.0290218086313	-0.036583341229	0.012775805155	0.045291593136	0.0413583098605	0.0436040646298
3.516	-0.0183738819408	-0.00721954074382	-0.0163803332139	-0.0148057888036	-0.0182180326068	0.0501294877682	-0.00127669974738	-0.0290026989864	-0.0365685678783	0.0127775763977	0.0452940657954	0.041355010971	0.0436043777428
3.52	-0.0184885903231	-0.00734120210151	-0.0163975989511	-0.014828494513	-0.0183359036534	0.0501060318741	-0.00133763726549	-0.029077351657	-0.0366469800696	0.0127573559265	0.0452668376477	0.0413928983305	0.0436014391565
3.524	-0.0187243642294	-0.00758519758816	-0.0164335241063	-0.0148752507488	-0.0185350866353	0.0500666988613	-0.00146032857634	-0.0292381422745	-0.0368108616093	0.0127151768957	0.0452166223769	0.0414734688517	0.0435995156176
3.528	-0.0190672398572	-0.00793819949843	-0.0164885729295	-0.0149457810597	-0.0188048586512	0.0500202674417	-0.00163896357482	-0.0294747110915	-0.0370497230053	0.0126503295886	0.0451546066775	0.0416010951039	0.0436063590267
3.532	-0.0195003243663	-0.00838409348114	-0.0165633201164	-0.0150397605318	-0.019132350009	0.049978018608	-0.00186651310152	-0.0297745351366	-0.0373508952608	0.012561995252	0.0450948806687	0.0417815583885	0.0436318879813
3.536	-0.0200043629707	-0.00890437973233	-0.0166579185628	-0.0151563362128	-0.0195032167601	0.0499523641835	-0.00213470900896	-0.0301234195257	-0.0377000680055	0.0124499375076	0.0450525752101	0.0420202899019	0.0436866020116
3.54	-0.0205593459031	-0.00947959398787	-0.0167717854421	-0.0152939087374	-0.0199027377681	0.0499551785869	-0.00243456703372	-0.0305067312839	-0.0380825435995	0.0123149019856	0.045041764256	0.042320974134	0.0437799545066
3.544	-0.021145644407	-0.0100903433895	-0.0169033829079	-0.0154499839645	-0.0203166881385	0.0499962226808	-0.00275677670929	-0.0309102600563	-0.0384841172395	0.0121588632519	0.0450736756276	0.0426843138658	0.0439189131076
3.548	-0.0217469279512	-0.0107203293662	-0.0170506878849	-0.0156217780379	-0.0207335842327	0.0500822680585	-0.00309323775166	-0.0313223027189	-0.0388931458966	0.0119844262263	0.0451557485298	0.0431087696206	0.0441076212463
3.552	-0.0223500101391	-0.0113537023927	-0.0172062722776	-0.0158016968267	-0.0211431872839	0.0502071161148	-0.00343375415883	-0.0317329029842	-0.039299779384	0.0117990220554	0.0452786753	0.043570492094	0.0443319648513
3.556	-0.0229461112069	-0.0119748452142	-0.0173538335972	-0.01597425378	-0.0215368941148	0.050343094937	-0.00376453422565	-0.0321342614128	-0.0396963527103	0.0116176854386	0.0454066103023	0.0440103601562	0.0445487879611
3.56	-0.0235825575998	-0.0126310324472	-0.0175016028319	-0.0161499498964	-0.0219430832349	0.0504980025111	-0.00410960187383	-0.032558768189	-0.0401143753944	0.0114289472301	0.0455458450565	0.044456573003	0.0447708166715
3.564	-0.0250835208039	-0.01413714152	-0.0177963638923	-0.0165161857502	-0.0228547076698	0.0508868389927	-0.00488041100246	-0.0335572726911	-0.0410879560266	0.0110173787333	0.045868461331	0.0453971989112	0.0452432363678
3.568	-0.0267339554268	-0.0157484712136	-0.0180107871848	-0.0168222663599	-0.0238210358276	0.0513037632925	-0.00566178527073	-0.0346222940439	-0.0421193890333	0.0106361942606	0.0461836321626	0.0462409220427	0.0456615985928
3.572	-0.0284808100184	-0.0173954650072	-0.018063985103	-0.0169924032175	-0.024801417838	0.0516643541284	-0.00639526384802	-0.0357077411382	-0.043161782396	0.0103541122412	0.0464085111421	0.0468631628428	0.0459359517809
3.576	-0.0302823562751	-0.0190190002409	-0.0178629855511	-0.01694066468	-0.0257619713436	0.0518563365242	-0.00702464087052	-0.0367763968957	-0.0441770062816	0.0102481945267	0.0464319709444	0.0471319484737	0.0459559850902
3.58	-0.0321029552747	-0.0205951339912	-0.0173831678099	-0.016644018661	-0.0266829739721	0.0518314704925	-0.00753790878901	-0.0378044104254	-0.0451402476581	0.0103350002073	0.0462255913878	0.0470246449126	0.0457011217365
3.584	-0.0339458971348	-0.0222124104553	-0.0168192520551	-0.0162821520271	-0.0275932210073	0.0517557838805	-0.00805513369688	-0.0388123387031	-0.0460699708604	0.0104389653205	0.04601750738	0.0468075982506	0.0454109417822
3.588	-0.0357829860286	-0.0238586946358	-0.0162057680724	-0.0158853654953	-0.0284790492037	0.0515700401508	-0.00858419461872	-0.0397823109104	-0.0469479293392	0.0105297479281	0.045756575143	0.0464397050532	0.0450428548067
3.592	-0.0375870716882	-0.0255153935156	-0.0155664492677	-0.0154735165735	-0.0293258548313	0.0511915084871	-0.00912438533982	-0.0406965816862	-0.0477565333802	0.0105895075865	0.0453595391565	0.0458536086394	0.0445245677947
3.596	-0.0393370252643	-0.0271679798817	-0.0149290556195	-0.0150700456476	-0.0301239338791	0.0505662090287	-0.00967778259205	-0.0415431221024	-0.0484843393482	0.0105994427049	0.0447669737274	0.0450163996653	0.0438091526798
3.6	-0.0410270117071	-0.0288142428487	-0.0143282905391	-0.0147058984815	-0.0308781143562	0.0498785864892	-0.0102570817584	-0.042325275549	-0.0491357886331	0.0105348574754	0.0441469390127	0.0441555436197	0.0430742786045
3.604	-0.0426408115632	-0.0304399257953	-0.0137874132903	-0.0144001081502	-0.0315830684261	0.049192882204	-0.0108624527695	-0.0430369325371	-0.0497064639582	0.0103854537949	0.043557654113	0.0433411951171	0.0423791602395
3.608	-0.044161194059	-0.0320271773507	-0.0133230019777	-0.0141651252385	-0.0322322449263	0.0485211981717	-0.0114891268934	-0.0436716855248	-0.05019226424	0.0101491466022	0.0430069390252	0.0425810510395	0.0417313950857
