datacolumns 17
datarows 98
time	addmag_r	bicfemlh_r	gaslat_r	gasmed_r	gmax_r	gmed_r	gra_r	perlong_r	recfem_r	sar_r	semimem_r	sol_r	tfl_r	tibant_r	vaslat_r	vasmed_r
3.184	0.536324	0.320821	0.046965	0.115877	0.031361	0.039658	0.0861	0.028304	0.005279	0.010936	0.592369	0.0588	0.003707	0.103014	0.023581	0
3.188	0.55439	0.334161	0.059306	0.140991	0.038334	0.040278	0.091955	0.032804	0.005483	0.011237	0.640836	0.071684	0.003279	0.12143	0.023359	0
3.192	0.57169	0.347286	0.073348	0.168958	0.047251	0.041749	0.098826	0.037823	0.005755	0.011639	0.69033	0.085811	0.00284	0.141856	0.022901	0
3.196	0.588035	0.359672	0.089068	0.199545	0.058267	0.044345	0.106642	0.043335	0.006102	0.012151	0.740427	0.10101	0.002433	0.163955	0.022361	0
3.2	0.603374	0.37065	0.106377	0.232379	0.071501	0.048403	0.115226	0.04932	0.00653	0.01278	0.790492	0.117022	0.002116	0.187284	0.02194	0
3.204	0.61761	0.379595	0.1251	0.267042	0.087041	0.054278	0.1243	0.055751	0.007042	0.013522	0.839498	0.133519	0.001961	0.21132	0.021876	0.000728
3.208	0.630187	0.386059	0.144966	0.303076	0.105007	0.062324	0.133489	0.06257	0.007638	0.014365	0.885636	0.150101	0.002042	0.235465	0.022421	0.002747
3.212	0.640159	0.38967	0.165605	0.339911	0.125646	0.072868	0.142348	0.0697	0.008317	0.015289	0.926445	0.166301	0.002435	0.25915	0.023814	0.005615
3.216	0.646797	0.390073	0.186574	0.376747	0.149277	0.086207	0.150354	0.07707	0.009089	0.016267	0.959585	0.181599	0.00322	0.281979	0.026295	0.009487
3.22	0.64959	0.387286	0.207355	0.412645	0.17629	0.102581	0.156985	0.084645	0.009981	0.01727	0.983491	0.19555	0.004479	0.303883	0.030114	0.014528
3.224	0.647833	0.381648	0.227473	0.446869	0.207077	0.122152	0.161857	0.092493	0.011039	0.01828	0.997147	0.20811	0.0063	0.324822	0.035505	0.02091
3.228	0.640724	0.373599	0.246653	0.479351	0.241925	0.144966	0.164734	0.100779	0.012319	0.019285	1.000035	0.219717	0.008779	0.344612	0.042686	0.028811
3.232	0.627727	0.363583	0.264706	0.510272	0.28097	0.170924	0.165701	0.1097	0.013884	0.020288	0.992023	0.231165	0.012016	0.362849	0.051846	0.038403
3.236	0.608676	0.352302	0.281526	0.539553	0.324259	0.199794	0.165149	0.119453	0.015798	0.021311	0.97304	0.243299	0.01611	0.379016	0.063135	0.049834
3.24	0.583984	0.340355	0.297312	0.566838	0.371666	0.231222	0.163543	0.130208	0.018117	0.022385	0.94321	0.256871	0.021156	0.392684	0.076662	0.06322
3.244	0.554893	0.328076	0.312316	0.591515	0.422748	0.264726	0.161205	0.142156	0.020885	0.023535	0.903543	0.272476	0.027235	0.403571	0.092494	0.07863
3.248	0.522906	0.315611	0.326733	0.612862	0.476726	0.299676	0.158373	0.155537	0.024141	0.024775	0.855511	0.290501	0.034404	0.411379	0.11064	0.096086
3.324	0.20285	0.205631	0.682873	0.625084	0.587653	0.513338	0.087043	0.530496	0.099297	0.036817	0.205899	0.613911	0.213125	0.164102	0.412315	0.38177
3.328	0.206773	0.206541	0.702482	0.62863	0.53939	0.485464	0.080246	0.551648	0.097163	0.035425	0.223847	0.624395	0.21305	0.161742	0.406934	0.371665
3.332	0.212063	0.207031	0.719967	0.632573	0.49097	0.455765	0.073568	0.573133	0.0942	0.033832	0.244815	0.635469	0.210874	0.160992	0.39942	0.358547
3.336	0.218344	0.206803	0.734323	0.636662	0.44331	0.424709	0.067173	0.594534	0.090528	0.032081	0.267684	0.645946	0.206578	0.16142	0.389599	0.342763
3.34	0.225145	0.205592	0.744164	0.640482	0.396993	0.392799	0.061167	0.615257	0.08628	0.030218	0.291174	0.654399	0.200405	0.162482	0.377056	0.324884
3.344	0.231893	0.20326	0.747866	0.643577	0.352386	0.360479	0.055595	0.634372	0.081545	0.028279	0.314088	0.659424	0.192685	0.163501	0.361273	0.305464
3.348	0.238057	0.19988	0.744092	0.645407	0.309786	0.328258	0.050483	0.650802	0.076364	0.026302	0.335552	0.659705	0.183725	0.16385	0.341851	0.28495
3.352	0.243201	0.195654	0.732203	0.645269	0.269602	0.29689	0.045858	0.663493	0.070745	0.024319	0.354937	0.654061	0.173823	0.163131	0.318792	0.26355
3.356	0.247021	0.190805	0.712273	0.642383	0.232185	0.267185	0.041737	0.671567	0.064745	0.022358	0.371772	0.641896	0.163216	0.161221	0.29265	0.241423
3.36	0.249222	0.185495	0.685327	0.636004	0.197767	0.239986	0.03815	0.674153	0.058494	0.020455	0.385683	0.623548	0.152036	0.158204	0.264467	0.218922
3.364	0.249492	0.179789	0.652761	0.62562	0.166585	0.215972	0.035134	0.670496	0.052183	0.018653	0.396275	0.599877	0.140434	0.154233	0.235298	0.196473
3.368	0.247719	0.173701	0.615869	0.610634	0.138809	0.195589	0.032713	0.659905	0.045986	0.016994	0.403184	0.571536	0.12868	0.149425	0.206158	0.174535
3.372	0.244261	0.167303	0.575842	0.590547	0.114498	0.179056	0.030904	0.642055	0.04006	0.01552	0.406558	0.539087	0.11709	0.143848	0.177898	0.153436
3.376	0.239785	0.160656	0.533534	0.565456	0.093662	0.166413	0.029716	0.616779	0.034529	0.014259	0.406964	0.50342	0.105957	0.13754	0.151139	0.133349
3.38	0.23485	0.153863	0.489608	0.535565	0.076241	0.157621	0.029138	0.584499	0.029479	0.013226	0.404801	0.46536	0.095525	0.130536	0.126331	0.114391
3.384	0.229828	0.147033	0.444632	0.501107	0.06208	0.152602	0.029126	0.546294	0.024957	0.012419	0.40009	0.425455	0.085979	0.122931	0.103767	0.096673
3.388	0.22489	0.140248	0.399306	0.462517	0.050959	0.151219	0.029615	0.503623	0.020983	0.011831	0.392468	0.384215	0.077458	0.114874	0.083597	0.080335
