datacolumns 24
datarows 79
time	addbrev_r	addlong_r	addmag1_r	addmag2_r	addmag3_r	bicfemlh_r	gmax1_r	gmax2_r	gmax3_r	gmed1_r	gmed2_r	gmed3_r	gmin1_r	gmin2_r	gmin3_r	gra_r	illiacus_r	psoas_r	recfem_r	sar_r	semimem_r	semiten_r	tfl_r
3.5	-0.0138589323547	-0.00061337931037	-0.0362376415432	-0.0480620868287	-0.0490471650101	-0.0506790642069	-0.0230028366722	-0.0299937175353	-0.0484943591703	0.00365192937425	-0.0113133237805	-0.0221043250306	0.0046986908845	0.000440928222334	-0.00634250783974	-0.0268141090959	0.0454890837792	0.039489294602	0.045876648294	0.0795880755696	-0.0491686169411	-0.0534298185704	0.067972215699
3.504	-0.0135328084199	0.000294685645079	-0.0361182562493	-0.0481238944527	-0.0489407107832	-0.0511733050504	-0.023682944729	-0.0306395580904	-0.0492665553143	0.00319925688526	-0.0118318567599	-0.0226127873863	0.00447480290453	0.000142873723233	-0.00669804512728	-0.0263083445728	0.0454645781519	0.0397099429238	0.0463128739713	0.0796878789239	-0.049657833052	-0.0539792580689	0.067335445546
3.508	-0.0131846948865	0.00124746295435	-0.0359823120197	-0.048174275808	-0.0488111770415	-0.0516854759001	-0.0243926448685	-0.031312909486	-0.0500728147139	0.00272840347609	-0.0123724088415	-0.0231440337383	0.00424277850593	-0.000167595968206	-0.00706978974369	-0.0257719179927	0.0454271456985	0.0399161042381	0.0467582778247	0.0797538100595	-0.0501513893842	-0.0545320564355	0.0666619317815
3.512	-0.0128183954886	0.00223366228484	-0.0358317553902	-0.048211970093	-0.0486584800361	-0.0522090252105	-0.0251232899679	-0.0320055417133	-0.0509040929587	0.0022470697369	-0.0129276622305	-0.0236921906818	0.00400746149256	-0.000485519474885	-0.00745301834331	-0.0252107257642	0.045377370246	0.040105817356	0.0472039378024	0.0797800828555	-0.0506417521855	-0.0550802471942	0.0659592584664
3.516	-0.0124390214368	0.00323897198131	-0.035669336808	-0.0482361875849	-0.0484838865279	-0.0527360032708	-0.0258642395768	-0.0327071619743	-0.0517488642382	0.00176374393728	-0.0134891422881	-0.0242500513087	0.00377375434039	-0.000805496932876	-0.00784222003546	-0.0246326026007	0.0453161646902	0.0402772969785	0.0476403340997	0.0797630307848	-0.0511206816536	-0.0556150894463	0.0652371144022
3.52	-0.0120524246893	0.00424851778128	-0.0354991139453	-0.0482473891651	-0.0482900757259	-0.0532588237144	-0.0266045400468	-0.0334071967916	-0.052595457767	0.00128736512791	-0.0140480194395	-0.0248101888507	0.00354693810987	-0.00112175662775	-0.00823154861397	-0.0240461441402	0.0452451756933	0.0404301943512	0.0480589210323	0.0797011645305	-0.0515805797472	-0.0561285745001	0.0645062740369
3.524	-0.0116651439214	0.005244423918	-0.0353239657419	-0.048245349496	-0.0480808841044	-0.0537684981871	-0.027331896107	-0.034093188145	-0.053428919279	0.000824908467994	-0.0145961931862	-0.0253646748003	0.00332956025022	-0.00143032675661	-0.00861589223297	-0.0234612712905	0.0451654462184	0.0405625784001	0.0484513320162	0.0795972068316	-0.0520138891487	-0.0566125473966	0.0637777181946
3.528	-0.0112839949495	0.00621034208581	-0.0351484169568	-0.0482316849608	-0.047861504285	-0.05425776338	-0.0280350320351	-0.0347539622883	-0.0542361069148	0.000383683264649	-0.0151256643727	-0.0259060374786	0.00312499816791	-0.00172671695275	-0.00898995837343	-0.0228876383366	0.0450792199077	0.040674974924	0.0488115581335	0.0794558107548	-0.0524147943094	-0.0570608005461	0.0630628721971
3.532	-0.0109149046421	0.00713291137778	-0.0349766488837	-0.0482085621739	-0.0476373942593	-0.0547212117433	-0.0287049218313	-0.035380535079	-0.0550062545772	-3.10196910636e-05	-0.0156302870322	-0.0264282109222	0.00293539095116	-0.00200766343188	-0.00934957232265	-0.0223333421584	0.0449887923951	0.0407687104733	0.0491361111647	0.0792835758877	-0.0527796939294	-0.0574694857616	0.0623714127497
3.536	-0.0105632840769	0.00800011000609	-0.0348123699123	-0.0481783061149	-0.047414375559	-0.0551542514511	-0.0293340436153	-0.035965225913	-0.0557295309822	-0.000415576598875	-0.0161056335699	-0.0269266838575	0.00276155997245	-0.00227129931528	-0.00969194822827	-0.0218062042635	0.0448964752274	0.0408452713599	0.0494230801307	0.0790888634306	-0.0531061117707	-0.0578359048659	0.0617111181723
